,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,year,month,day,hour
389,520,-1.0,-2.0,93.0,5.0,1.0,0.0,0.0,3.0,2015,1,20,6
6605,117,15.0,15.0,94.0,16.0,7.0,0.0,0.0,2.0,2015,10,7,5
7072,242,13.0,13.0,91.0,11.0,3.0,0.0,0.0,2.0,2015,10,27,0
4499,1065,21.0,21.0,57.0,11.0,1.0,0.0,0.0,1.0,2015,7,10,22
2776,201,8.5,5.5,64.0,17.0,1.0,0.0,0.0,0.0,2015,4,30,0
14475,939,18.5,18.5,68.0,18.0,1.0,0.0,0.0,2.0,2016,9,1,22
15117,158,13.0,13.0,77.0,15.0,1.0,0.0,0.0,2.0,2016,9,30,5
6922,3818,15.0,15.0,55.0,6.0,2.0,0.0,0.0,2.0,2015,10,20,17
17292,277,2.0,2.0,93.0,3.0,1.0,0.0,0.0,3.0,2016,12,29,22
8721,454,8.0,6.0,87.0,11.0,1.0,0.0,0.0,3.0,2016,1,4,6
3217,1082,12.0,12.0,88.0,23.0,7.0,0.0,0.0,0.0,2015,5,18,9
2126,545,9.5,7.5,71.5,14.0,1.0,0.0,0.0,0.0,2015,4,2,21
1502,3057,14.5,14.5,53.0,25.0,1.0,0.0,1.0,0.0,2015,3,7,16
8794,836,8.5,6.0,90.0,15.0,7.0,0.0,0.0,3.0,2016,1,7,7
10749,1710,9.0,5.5,68.5,26.5,7.0,0.0,0.0,0.0,2016,3,29,17
162,720,6.0,2.0,57.0,26.0,1.0,0.0,1.0,3.0,2015,1,10,19
12953,120,14.0,14.0,94.0,11.0,7.0,0.0,0.0,1.0,2016,6,30,5
2235,1001,12.0,12.0,58.0,9.0,1.0,0.0,0.0,0.0,2015,4,7,11
14596,1755,23.0,23.0,45.5,27.0,2.0,0.0,0.0,2.0,2016,9,8,12
9137,838,8.0,5.0,62.0,16.0,1.0,0.0,0.0,3.0,2016,1,21,14
3289,2363,14.5,14.5,57.0,14.0,1.0,0.0,0.0,0.0,2015,5,21,9
15217,2549,15.5,15.5,79.5,26.0,2.0,0.0,0.0,2.0,2016,10,4,9
4626,774,18.0,18.0,78.0,16.0,3.0,0.0,0.0,1.0,2015,7,16,6
10814,999,10.5,9.5,52.0,12.0,1.0,0.0,0.0,0.0,2016,4,1,10
15022,785,13.0,13.0,77.0,8.0,1.0,0.0,0.0,2.0,2016,9,26,6
14661,118,12.0,12.0,94.0,11.0,1.0,0.0,1.0,2.0,2016,9,11,5
1454,1406,11.0,11.0,54.0,20.5,2.0,0.0,0.0,0.0,2015,3,5,16
16343,432,9.0,5.0,87.0,29.0,3.0,0.0,1.0,2.0,2016,11,20,9
3580,968,16.5,16.5,80.0,35.0,4.0,0.0,0.0,1.0,2015,6,2,12
3022,122,11.5,11.5,88.0,5.0,3.0,0.0,1.0,0.0,2015,5,10,6
2094,1013,11.0,11.0,47.0,37.0,2.0,0.0,0.0,0.0,2015,4,1,13
7324,1056,17.0,17.0,85.5,19.5,3.0,0.0,0.0,2.0,2015,11,6,12
14021,1418,21.0,21.0,51.5,10.0,2.0,0.0,1.0,1.0,2016,8,13,21
13908,55,14.0,14.0,72.0,12.0,1.0,0.0,0.0,1.0,2016,8,9,4
14684,73,15.0,15.0,82.0,6.5,1.0,0.0,0.0,2.0,2016,9,12,4
10991,964,10.5,10.0,69.0,11.0,1.0,0.0,0.0,0.0,2016,4,8,20
15774,1534,16.0,16.0,59.0,19.5,2.0,0.0,0.0,2.0,2016,10,27,14
15895,1643,12.0,12.0,82.0,16.0,3.0,0.0,0.0,2.0,2016,11,1,16
16311,298,4.0,0.5,81.0,16.0,1.0,0.0,1.0,2.0,2016,11,19,1
9080,111,-0.5,-1.5,83.0,3.0,1.0,0.0,0.0,3.0,2016,1,19,5
3514,2073,16.0,16.0,52.0,22.0,2.0,0.0,1.0,0.0,2015,5,30,18
71,212,4.0,1.0,84.0,12.0,1.0,0.0,0.0,3.0,2015,1,6,23
247,3904,4.0,-1.0,70.0,26.0,2.0,0.0,0.0,3.0,2015,1,14,8
197,433,10.0,6.0,73.5,31.0,7.0,0.0,0.0,3.0,2015,1,12,6
11621,43,9.5,8.5,64.0,8.0,1.0,0.0,0.0,0.0,2016,5,5,2
1416,46,4.0,-0.5,75.0,23.0,1.0,0.0,0.0,0.0,2015,3,4,2
14246,2258,22.5,22.5,47.0,11.0,1.0,0.0,0.0,1.0,2016,8,23,9
431,138,2.5,2.5,84.0,2.0,1.0,0.0,0.0,3.0,2015,1,22,0
12989,3129,18.5,18.5,60.0,25.0,7.0,0.0,0.0,1.0,2016,7,1,17
11233,516,11.0,11.0,62.0,16.0,4.0,0.0,0.0,0.0,2016,4,18,22
9524,848,13.0,13.0,59.0,41.0,2.0,0.0,1.0,3.0,2016,2,6,17
10014,1194,6.0,2.0,59.0,24.0,3.0,0.0,1.0,3.0,2016,2,27,11
2483,1712,10.5,9.0,69.0,22.0,1.0,0.0,0.0,0.0,2015,4,17,19
8604,794,14.0,14.0,59.0,28.0,1.0,0.0,0.0,3.0,2015,12,30,9
11062,1803,13.0,13.0,82.0,7.5,2.0,0.0,0.0,0.0,2016,4,11,19
13967,1862,22.5,22.5,51.5,22.0,2.0,0.0,0.0,1.0,2016,8,11,15
8006,199,12.0,12.0,67.0,34.0,2.0,0.0,1.0,3.0,2015,12,5,7
2208,274,7.5,5.5,84.5,12.0,2.0,1.0,0.0,0.0,2015,4,6,8
8352,527,15.0,15.0,68.0,19.5,1.0,0.0,1.0,3.0,2015,12,19,21
4847,2876,19.5,19.5,41.5,25.0,1.0,0.0,1.0,1.0,2015,7,25,14
15384,4986,7.5,7.0,87.0,3.0,2.0,0.0,0.0,2.0,2016,10,11,8
3160,228,12.0,12.0,82.0,18.5,7.0,0.0,1.0,0.0,2015,5,16,0
17093,1121,12.0,12.0,74.5,19.0,2.0,0.0,0.0,3.0,2016,12,21,15
10567,1034,11.5,11.5,52.5,17.0,3.0,0.0,0.0,0.0,2016,3,21,12
2869,622,15.0,15.0,72.0,24.0,3.0,0.0,1.0,0.0,2015,5,3,21
11630,1287,18.0,18.0,35.5,16.0,1.0,0.0,0.0,0.0,2016,5,5,11
15510,1557,17.0,17.0,70.5,18.5,7.0,0.0,1.0,2.0,2016,10,16,14
7071,419,13.0,13.0,88.0,14.0,3.0,0.0,0.0,2.0,2015,10,26,23
14906,1336,18.5,18.5,73.0,6.5,1.0,0.0,0.0,2.0,2016,9,21,10
7868,868,12.0,12.0,77.0,35.0,7.0,0.0,1.0,2.0,2015,11,29,12
7258,3326,13.0,13.0,88.0,7.0,2.0,0.0,0.0,2.0,2015,11,3,18
8451,175,12.0,12.0,72.0,25.0,2.0,0.0,0.0,3.0,2015,12,24,0
2444,39,9.0,7.0,87.0,12.0,1.0,0.0,0.0,0.0,2015,4,16,4
6084,830,16.0,16.0,77.0,20.0,3.0,0.0,0.0,2.0,2015,9,15,11
727,2972,1.0,-3.0,93.0,15.0,3.0,0.0,0.0,3.0,2015,2,3,8
6332,1232,13.5,13.5,65.0,4.0,1.0,0.0,0.0,2.0,2015,9,25,20
16640,2166,8.0,7.0,84.5,6.0,7.0,0.0,0.0,3.0,2016,12,2,18
12504,1043,18.0,18.0,73.0,13.0,1.0,0.0,0.0,1.0,2016,6,10,21
15533,1314,17.0,17.0,62.0,22.0,7.0,0.0,0.0,2.0,2016,10,17,13
12877,100,15.0,15.0,94.0,12.0,7.0,0.0,0.0,1.0,2016,6,27,1
11581,1089,12.5,12.5,45.5,15.0,2.0,0.0,0.0,0.0,2016,5,3,10
5809,1910,17.0,17.0,49.0,17.0,2.0,0.0,0.0,2.0,2015,9,3,16
10391,35,6.0,3.0,78.5,16.0,4.0,0.0,0.0,0.0,2016,3,14,4
5009,728,15.5,15.5,61.0,9.0,1.0,0.0,1.0,1.0,2015,8,1,8
4938,2271,16.0,16.0,59.5,22.0,2.0,0.0,0.0,1.0,2015,7,29,9
9385,311,13.0,13.0,82.0,31.0,4.0,0.0,1.0,3.0,2016,1,31,22
9937,591,0.5,-0.5,90.0,5.0,1.0,0.0,0.0,3.0,2016,2,24,6
24,83,4.0,3.0,93.0,6.0,4.0,0.0,0.0,3.0,2015,1,5,0
14928,4992,16.0,16.0,74.5,13.0,2.0,0.0,0.0,2.0,2016,9,22,8
14291,786,19.0,19.0,83.0,9.0,1.0,0.0,0.0,1.0,2016,8,25,6
794,48,1.0,-3.0,75.0,15.0,2.0,0.0,0.0,3.0,2015,2,6,3
10658,231,8.0,5.0,79.0,15.0,1.0,1.0,0.0,0.0,2016,3,25,7
6293,121,16.0,16.0,88.0,19.0,7.0,0.0,0.0,2.0,2015,9,24,5
7501,557,9.0,5.0,68.5,29.0,1.0,0.0,0.0,2.0,2015,11,13,21
6171,343,13.0,13.0,88.0,6.5,2.0,0.0,1.0,2.0,2015,9,19,2
5829,1410,16.0,16.0,59.0,19.0,2.0,0.0,0.0,2.0,2015,9,4,12
7625,2181,13.0,13.0,74.5,22.0,7.0,0.0,0.0,2.0,2015,11,19,9
8723,3236,8.5,6.5,82.0,14.0,2.0,0.0,0.0,3.0,2016,1,4,8
4086,4102,19.5,19.5,44.5,9.0,2.0,0.0,0.0,1.0,2015,6,23,17
2676,804,14.0,14.0,77.0,15.0,7.0,0.0,1.0,0.0,2015,4,25,20
7658,2142,8.0,4.5,64.0,26.5,1.0,0.0,0.0,2.0,2015,11,20,18
7037,2442,12.5,12.5,61.0,6.5,1.0,0.0,1.0,2.0,2015,10,25,12
15218,1239,16.5,16.5,72.5,29.0,2.0,0.0,0.0,2.0,2016,10,4,10
7821,1254,13.5,13.5,82.5,23.0,3.0,0.0,0.0,2.0,2015,11,27,13
2387,2076,15.0,15.0,65.5,14.0,2.0,0.0,0.0,0.0,2015,4,13,19
4617,1188,21.0,21.0,58.5,7.5,2.0,0.0,0.0,1.0,2015,7,15,21
6600,154,15.0,15.0,94.0,16.0,7.0,0.0,0.0,2.0,2015,10,7,0
13069,132,16.0,16.0,83.0,20.5,4.0,0.0,0.0,1.0,2016,7,5,1
2919,317,12.5,12.5,69.5,31.5,3.0,0.0,0.0,0.0,2015,5,5,23
293,471,7.0,4.0,55.0,18.5,1.0,0.0,0.0,3.0,2015,1,16,6
10376,2511,9.0,6.0,60.0,24.0,2.0,0.0,1.0,0.0,2016,3,13,13
12850,715,16.0,16.0,77.0,7.0,3.0,0.0,1.0,1.0,2016,6,25,22
285,430,6.5,1.5,59.0,33.0,2.0,0.0,0.0,3.0,2015,1,15,22
6278,1429,17.0,17.0,54.0,23.0,2.0,0.0,0.0,2.0,2015,9,23,14
12265,392,13.0,13.0,88.0,19.5,3.0,0.0,0.0,0.0,2016,5,31,22
2619,986,10.5,9.5,69.0,12.0,3.0,0.0,0.0,0.0,2015,4,23,11
14292,2364,20.0,20.0,78.0,9.0,1.0,0.0,0.0,1.0,2016,8,25,7
8873,1752,8.0,5.0,71.0,18.0,2.0,0.0,1.0,3.0,2016,1,10,14
9413,44,10.0,6.5,62.0,31.5,2.0,0.0,0.0,3.0,2016,2,2,2
8192,49,7.0,5.0,93.0,10.0,7.0,0.0,1.0,3.0,2015,12,13,5
1986,799,9.0,7.0,71.0,14.0,1.0,0.0,0.0,0.0,2015,3,27,20
6046,619,12.0,12.0,77.0,9.0,1.0,0.0,1.0,2.0,2015,9,13,21
1629,407,9.5,7.5,54.0,12.0,1.0,0.0,0.0,0.0,2015,3,12,23
954,911,4.0,3.0,70.0,6.0,4.0,0.0,0.0,3.0,2015,2,12,20
17269,195,2.0,0.0,96.5,6.0,1.0,0.0,0.0,3.0,2016,12,28,23
8026,225,13.0,13.0,72.0,35.0,4.0,0.0,1.0,3.0,2015,12,6,3
11726,1177,22.0,21.5,48.5,19.5,1.0,0.0,0.0,0.0,2016,5,9,11
7867,1047,13.0,13.0,65.0,42.5,3.0,0.0,1.0,2.0,2015,11,29,11
15678,2203,13.0,13.0,63.0,25.0,2.0,0.0,1.0,2.0,2016,10,23,14
8165,479,7.5,5.5,76.0,12.0,1.0,0.0,0.0,3.0,2015,12,11,22
9821,1764,6.0,3.0,73.5,14.0,1.0,0.0,0.0,3.0,2016,2,19,9
12150,80,11.0,11.0,88.0,15.0,1.0,0.0,0.0,0.0,2016,5,27,3
9783,675,5.0,2.5,93.0,10.0,7.0,0.0,0.0,3.0,2016,2,17,19
468,1053,5.0,1.5,66.0,17.5,1.0,0.0,0.0,3.0,2015,1,23,13
5379,2353,18.0,18.0,60.0,10.0,1.0,0.0,1.0,1.0,2015,8,16,18
1060,506,4.0,1.0,81.0,13.0,1.0,0.0,0.0,3.0,2015,2,17,6
16643,549,7.0,6.0,93.0,7.0,4.0,0.0,0.0,3.0,2016,12,2,21
4907,94,15.5,15.5,74.5,30.5,7.0,0.0,0.0,1.0,2015,7,28,2
17099,638,11.0,11.0,82.0,10.0,3.0,0.0,0.0,3.0,2016,12,21,21
5395,1160,18.0,18.0,50.5,11.0,2.0,0.0,0.0,1.0,2015,8,17,10
3276,1318,14.0,14.0,44.0,17.5,1.0,0.0,0.0,0.0,2015,5,20,20
4129,1690,23.0,22.5,42.5,12.0,2.0,0.0,0.0,1.0,2015,6,25,12
17352,312,9.5,7.5,87.5,13.0,3.0,0.0,1.0,3.0,2017,1,1,10
1579,723,6.5,4.5,78.5,12.0,1.0,0.0,0.0,0.0,2015,3,10,21
619,770,3.0,-2.0,72.5,26.0,2.0,0.0,0.0,3.0,2015,1,29,20
6860,269,12.0,12.0,88.0,7.0,4.0,0.0,1.0,2.0,2015,10,18,3
12568,1006,18.5,18.5,70.5,18.0,2.0,0.0,0.0,1.0,2016,6,13,13
10516,774,7.0,4.0,78.5,17.0,7.0,0.0,1.0,0.0,2016,3,19,9
6969,1916,14.0,14.0,57.0,13.0,4.0,0.0,0.0,2.0,2015,10,22,16
10244,72,3.0,2.0,75.0,6.0,1.0,0.0,0.0,0.0,2016,3,8,1
6104,2226,14.0,14.0,94.0,18.0,7.0,0.0,0.0,2.0,2015,9,16,7
12460,196,13.5,13.5,91.0,13.0,3.0,0.0,0.0,1.0,2016,6,9,1
14350,2834,23.0,23.0,67.0,19.5,2.0,0.0,1.0,1.0,2016,8,27,17
17098,788,11.0,11.0,82.0,12.0,2.0,0.0,0.0,3.0,2016,12,21,20
7748,627,9.5,6.5,76.5,20.5,7.0,0.0,0.0,2.0,2015,11,24,12
11045,52,10.0,8.0,88.0,17.0,1.0,0.0,0.0,0.0,2016,4,11,2
6463,2380,11.0,11.0,88.0,11.0,1.0,0.0,0.0,2.0,2015,10,1,7
11898,1680,17.5,17.5,42.5,11.0,1.0,0.0,0.0,0.0,2016,5,16,15
10321,509,1.0,1.0,100.0,2.0,1.0,0.0,0.0,0.0,2016,3,11,6
10012,753,5.0,1.5,63.5,17.0,3.0,0.0,1.0,3.0,2016,2,27,9
14150,1545,18.0,18.0,83.0,9.0,2.0,0.0,0.0,1.0,2016,8,19,9
9729,902,6.0,3.0,59.0,18.0,3.0,0.0,0.0,3.0,2016,2,15,13
14387,188,16.0,16.0,83.0,9.0,3.0,1.0,0.0,1.0,2016,8,29,6
10453,2672,7.0,3.0,63.5,23.0,3.0,0.0,0.0,0.0,2016,3,16,18
15188,51,9.0,9.0,94.0,4.0,1.0,0.0,0.0,2.0,2016,10,3,4
9733,2683,5.5,2.5,66.0,14.0,2.0,0.0,0.0,3.0,2016,2,15,17
8057,859,13.5,13.5,85.0,9.0,3.0,0.0,0.0,3.0,2015,12,7,10
9040,1162,4.0,2.0,75.0,9.0,3.0,0.0,1.0,3.0,2016,1,17,13
13117,207,17.0,17.0,68.0,13.0,1.0,0.0,0.0,1.0,2016,7,7,1
2907,832,14.0,14.0,61.0,38.0,2.0,0.0,0.0,0.0,2015,5,5,11
2391,292,11.0,11.0,77.0,8.0,1.0,0.0,0.0,0.0,2015,4,13,23
12310,1865,11.0,11.0,82.0,21.0,3.0,0.0,0.0,1.0,2016,6,2,19
7300,1076,16.0,16.0,83.0,19.5,3.0,0.0,0.0,2.0,2015,11,5,12
15465,3727,13.0,13.0,69.5,19.0,2.0,0.0,0.0,2.0,2016,10,14,17
510,108,2.0,-2.0,87.0,15.0,1.0,0.0,1.0,3.0,2015,1,25,7
14539,51,21.0,21.0,88.0,11.0,4.0,0.0,0.0,2.0,2016,9,6,3
4990,1894,20.5,20.5,38.0,8.0,1.0,0.0,0.0,1.0,2015,7,31,13
5548,2039,19.5,19.5,58.0,19.0,1.0,0.0,1.0,1.0,2015,8,23,19
16688,779,4.5,2.5,75.5,7.0,1.0,0.0,1.0,3.0,2016,12,4,18
11018,416,6.0,4.0,71.0,9.0,2.0,0.0,1.0,0.0,2016,4,9,23
1236,781,9.0,5.5,56.0,28.5,2.0,0.0,0.0,3.0,2015,2,24,14
6295,1289,15.0,15.0,88.0,20.5,7.0,0.0,0.0,2.0,2015,9,24,7
9177,70,7.5,6.0,87.0,8.0,1.0,0.0,1.0,3.0,2016,1,23,6
1797,346,6.0,3.0,81.0,15.0,4.0,0.0,0.0,0.0,2015,3,19,23
7614,571,14.0,14.0,65.0,37.0,2.0,0.0,0.0,2.0,2015,11,18,22
3543,315,11.0,11.0,60.0,22.0,1.0,0.0,1.0,0.0,2015,5,31,23
6310,742,14.0,14.0,65.0,19.5,1.0,0.0,0.0,2.0,2015,9,24,22
11204,2328,11.0,11.0,39.5,9.0,1.0,0.0,1.0,0.0,2016,4,17,17
15241,2481,15.0,15.0,59.0,32.0,2.0,0.0,0.0,2.0,2016,10,5,9
16049,24,4.0,1.0,81.0,12.0,4.0,0.0,0.0,2.0,2016,11,8,2
15172,2293,14.5,14.5,65.0,17.0,2.0,0.0,1.0,2.0,2016,10,2,12
11811,312,13.0,13.0,82.0,11.0,3.0,0.0,0.0,0.0,2016,5,13,0
8806,1280,7.0,3.0,61.0,24.0,1.0,0.0,0.0,3.0,2016,1,7,19
3548,51,9.0,6.5,71.0,17.0,1.0,0.0,0.0,1.0,2015,6,1,4
13430,144,21.0,21.0,78.0,13.0,1.0,0.0,0.0,1.0,2016,7,20,2
3265,2145,11.0,11.0,62.0,22.5,3.0,0.0,0.0,0.0,2015,5,20,9
4624,91,18.0,18.0,78.0,19.0,3.0,0.0,0.0,1.0,2015,7,16,4
14518,456,15.0,15.0,91.0,8.0,7.0,0.0,0.0,2.0,2016,9,5,6
10023,492,4.0,0.0,65.0,20.0,3.0,0.0,1.0,3.0,2016,2,27,20
9009,82,2.0,-1.0,75.0,10.0,1.0,0.0,1.0,3.0,2016,1,16,6
16231,3308,15.0,15.0,88.0,14.0,3.0,0.0,0.0,2.0,2016,11,15,17
2939,1371,13.5,13.5,67.5,29.5,7.0,0.0,0.0,0.0,2015,5,6,19
5886,688,17.0,17.0,59.0,8.0,1.0,0.0,1.0,2.0,2015,9,6,21
13944,2492,19.0,19.0,41.5,12.0,1.0,0.0,0.0,1.0,2016,8,10,16
4916,1165,18.5,18.5,50.5,34.0,3.0,0.0,0.0,1.0,2015,7,28,11
9657,1028,5.0,2.0,81.0,17.0,3.0,0.0,0.0,3.0,2016,2,12,13
12335,1211,12.0,12.0,91.0,9.0,3.0,0.0,0.0,1.0,2016,6,3,20
2310,1596,18.0,18.0,52.0,17.0,1.0,0.0,0.0,0.0,2015,4,10,14
11623,43,8.0,7.0,79.0,6.5,1.0,0.0,0.0,0.0,2016,5,5,4
12951,70,14.0,14.0,88.0,14.0,7.0,0.0,0.0,1.0,2016,6,30,3
9814,63,3.0,0.0,81.0,10.0,1.0,0.0,0.0,3.0,2016,2,19,2
15916,1385,11.0,11.0,50.0,16.0,1.0,0.0,0.0,2.0,2016,11,2,13
5736,789,16.0,16.0,88.0,16.0,3.0,1.0,0.0,1.0,2015,8,31,15
10127,35,6.0,1.0,68.5,35.0,4.0,0.0,0.0,0.0,2016,3,3,4
15014,515,14.5,14.5,67.5,11.0,1.0,0.0,1.0,2.0,2016,9,25,22
13806,1257,19.5,19.5,62.0,19.5,2.0,0.0,0.0,1.0,2016,8,4,21
4922,4090,20.0,20.0,43.0,28.0,2.0,0.0,0.0,1.0,2015,7,28,17
3708,399,12.5,12.5,79.5,12.0,1.0,0.0,1.0,1.0,2015,6,7,23
15223,1637,17.0,17.0,64.0,35.0,2.0,0.0,0.0,2.0,2016,10,4,15
15906,33,6.0,4.5,87.0,6.5,1.0,0.0,0.0,2.0,2016,11,2,3
8473,234,8.0,5.0,66.0,16.0,1.0,0.0,0.0,3.0,2015,12,24,22
13783,975,18.0,18.0,73.0,23.0,1.0,0.0,0.0,1.0,2016,8,3,22
8754,846,10.0,9.5,82.0,5.5,2.0,0.0,0.0,3.0,2016,1,5,15
9760,885,4.0,1.5,81.0,9.0,1.0,0.0,0.0,3.0,2016,2,16,20
11005,1030,9.0,7.0,79.0,15.0,3.0,0.0,1.0,0.0,2016,4,9,10
17231,437,3.0,0.0,87.0,12.0,1.0,1.0,0.0,3.0,2016,12,27,9
16918,4162,9.0,8.0,94.0,7.0,1.0,0.0,0.0,3.0,2016,12,14,8
297,878,6.5,3.5,68.5,17.0,2.0,0.0,0.0,3.0,2015,1,16,10
7511,285,10.0,7.5,76.0,19.5,2.0,0.0,1.0,2.0,2015,11,14,7
6137,1948,18.0,18.0,47.5,24.0,2.0,0.0,0.0,2.0,2015,9,17,16
522,566,8.0,5.0,76.0,19.5,3.0,0.0,1.0,3.0,2015,1,25,19
1840,794,7.5,4.5,73.5,19.5,3.0,0.0,1.0,0.0,2015,3,21,18
4391,1259,19.5,19.5,50.5,21.0,2.0,0.0,0.0,1.0,2015,7,6,10
7097,124,14.0,14.0,94.0,9.0,7.0,0.0,0.0,2.0,2015,10,28,1
7603,874,15.0,15.0,63.0,35.0,3.0,0.0,0.0,2.0,2015,11,18,11
16351,829,7.0,6.0,76.0,6.5,3.0,0.0,1.0,2.0,2016,11,20,17
12128,136,10.0,10.0,88.0,4.0,4.0,0.0,0.0,0.0,2016,5,26,5
11784,844,16.0,16.0,88.0,7.0,1.0,0.0,0.0,0.0,2016,5,11,21
8732,2819,9.0,7.0,84.5,11.0,2.0,0.0,0.0,3.0,2016,1,4,17
3260,39,7.0,4.0,81.0,17.0,1.0,0.0,0.0,0.0,2015,5,20,4
7240,152,10.0,9.0,94.0,9.0,3.0,0.0,0.0,2.0,2015,11,3,0
2281,1827,7.5,6.5,96.5,6.5,4.0,0.0,0.0,0.0,2015,4,9,9
9026,204,2.5,0.0,84.0,7.5,7.0,0.0,1.0,3.0,2016,1,16,23
7970,1131,12.5,12.5,74.5,27.0,7.0,0.0,0.0,3.0,2015,12,3,19
9011,407,2.0,-0.5,75.0,9.0,1.0,0.0,1.0,3.0,2016,1,16,8
286,301,7.0,3.0,57.0,29.5,1.0,0.0,0.0,3.0,2015,1,15,23
10191,385,4.0,0.0,81.0,18.0,2.0,0.0,1.0,0.0,2016,3,5,20
5671,760,16.0,16.0,74.5,11.0,1.0,0.0,0.0,1.0,2015,8,28,22
6832,572,12.0,12.0,82.0,14.0,4.0,0.0,0.0,2.0,2015,10,16,23
1696,687,7.0,4.0,76.0,18.0,3.0,0.0,1.0,0.0,2015,3,15,18
6052,14,13.0,13.0,88.0,21.0,7.0,0.0,0.0,2.0,2015,9,14,3
14408,86,16.0,16.0,68.0,6.0,1.0,0.0,0.0,1.0,2016,8,30,3
10796,1739,12.0,12.0,41.0,14.0,1.0,0.0,0.0,0.0,2016,3,31,16
16427,750,10.0,7.5,88.0,18.5,3.0,0.0,0.0,2.0,2016,11,23,21
17015,531,8.0,7.0,93.0,7.0,4.0,0.0,1.0,3.0,2016,12,18,9
16364,448,7.0,5.0,93.0,11.0,3.0,0.0,0.0,2.0,2016,11,21,6
12582,49,15.0,15.0,88.0,12.0,2.0,0.0,0.0,1.0,2016,6,14,3
6174,114,13.0,13.0,88.0,7.0,3.0,0.0,1.0,2.0,2015,9,19,5
11149,912,12.0,12.0,79.5,8.5,2.0,0.0,0.0,0.0,2016,4,15,10
4736,422,19.5,19.5,75.5,23.0,3.0,0.0,0.0,1.0,2015,7,20,23
5167,995,18.0,18.0,83.0,19.5,2.0,0.0,0.0,1.0,2015,8,7,22
16373,843,12.0,12.0,74.5,20.5,2.0,0.0,0.0,2.0,2016,11,21,15
14171,168,16.5,16.5,75.0,18.0,1.0,0.0,1.0,1.0,2016,8,20,6
7837,63,4.0,0.0,75.0,22.0,1.0,0.0,1.0,2.0,2015,11,28,5
5168,920,17.5,17.5,83.0,16.0,1.0,0.0,0.0,1.0,2015,8,7,23
3158,520,12.5,12.5,79.5,21.0,7.0,0.0,0.0,0.0,2015,5,15,22
719,94,1.0,-1.5,75.0,8.0,3.0,0.0,0.0,3.0,2015,2,3,0
13200,1961,19.5,19.5,80.5,23.0,3.0,0.0,1.0,1.0,2016,7,10,12
16456,101,7.0,4.0,78.5,16.0,1.0,0.0,0.0,2.0,2016,11,25,2
2626,3680,13.5,13.5,61.0,19.0,1.0,0.0,0.0,0.0,2015,4,23,18
13136,1527,20.5,20.5,62.0,17.0,2.0,0.0,0.0,1.0,2016,7,7,20
1732,567,6.0,5.5,100.0,3.0,2.0,0.0,0.0,0.0,2015,3,17,6
2315,2059,17.5,17.5,47.5,16.0,1.0,0.0,0.0,0.0,2015,4,10,19
95,123,11.0,11.0,82.0,26.0,4.0,0.0,0.0,3.0,2015,1,8,0
548,550,6.5,3.5,68.5,17.0,1.0,0.0,0.0,3.0,2015,1,26,21
11415,1040,8.5,5.0,48.0,25.0,10.0,0.0,0.0,0.0,2016,4,26,12
4531,156,16.0,16.0,80.0,20.5,7.0,0.0,1.0,1.0,2015,7,12,6
1973,1709,6.5,3.5,68.5,19.5,1.0,0.0,0.0,0.0,2015,3,27,7
5864,571,11.0,11.0,77.0,4.0,1.0,0.0,1.0,2.0,2015,9,5,23
8417,977,15.0,15.0,77.0,33.0,7.0,0.0,0.0,3.0,2015,12,22,14
14318,2117,22.0,22.0,60.5,9.0,2.0,0.0,0.0,1.0,2016,8,26,9
5969,4702,15.5,15.5,82.5,12.0,1.0,0.0,0.0,2.0,2015,9,10,8
11284,100,8.0,5.0,87.0,15.0,1.0,0.0,0.0,0.0,2016,4,21,1
9084,1847,0.0,-1.0,80.0,5.0,1.0,0.0,0.0,3.0,2016,1,19,9
8746,1803,8.5,7.5,84.5,8.0,2.0,0.0,0.0,3.0,2016,1,5,7
11420,3269,9.5,6.5,41.5,22.0,7.0,0.0,0.0,0.0,2016,4,26,17
6998,762,13.0,13.0,63.0,8.0,4.0,0.0,0.0,2.0,2015,10,23,21
5357,1560,18.5,18.5,47.5,11.0,1.0,0.0,1.0,1.0,2015,8,15,20
10781,82,8.5,8.0,74.0,5.0,1.0,0.0,0.0,0.0,2016,3,31,1
10095,899,10.5,9.0,64.5,28.0,2.0,0.0,0.0,0.0,2016,3,1,20
3148,1565,12.0,12.0,60.5,11.0,3.0,0.0,0.0,0.0,2015,5,15,12
13135,2920,21.5,21.5,57.0,18.0,7.0,0.0,0.0,1.0,2016,7,7,19
13141,171,18.0,18.0,73.0,16.0,1.0,0.0,0.0,1.0,2016,7,8,1
14398,3094,23.0,23.0,44.0,15.0,1.0,1.0,0.0,1.0,2016,8,29,17
3726,3721,15.0,15.0,61.0,22.0,3.0,0.0,0.0,1.0,2015,6,8,17
3904,63,11.0,11.0,74.5,6.0,1.0,0.0,0.0,1.0,2015,6,16,3
8381,70,9.0,6.0,82.0,19.0,7.0,0.0,0.0,3.0,2015,12,21,2
8520,331,15.0,15.0,68.0,32.0,4.0,0.0,1.0,3.0,2015,12,26,21
9231,1009,14.0,14.0,69.5,15.5,2.0,0.0,0.0,3.0,2016,1,25,12
12656,155,13.0,13.0,91.0,10.0,3.0,0.0,0.0,1.0,2016,6,17,5
