,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,year,month,day,hour
3898,981,13.0,13.0,63.0,18.0,1.0,0.0,0.0,1.0,2015,6,15,21
2746,3741,12.5,12.5,38.5,25.0,1.0,0.0,0.0,0.0,2015,4,28,18
11806,2783,21.5,21.0,47.0,20.0,1.0,0.0,0.0,0.0,2016,5,12,19
8785,393,6.0,4.0,93.0,9.0,2.0,0.0,0.0,3.0,2016,1,6,22
12174,201,11.5,11.5,85.0,8.0,2.0,0.0,1.0,0.0,2016,5,28,3
17359,151,5.0,1.5,90.0,17.0,7.0,0.0,1.0,3.0,2017,1,1,17
11953,627,12.0,12.0,88.0,16.0,7.0,0.0,0.0,0.0,2016,5,18,22
14138,1137,18.0,18.0,83.0,17.5,1.0,0.0,0.0,1.0,2016,8,18,21
11065,449,11.0,11.0,88.0,13.0,2.0,0.0,0.0,0.0,2016,4,11,22
1901,2081,6.0,4.0,81.0,8.0,2.0,0.0,0.0,0.0,2015,3,24,7
5203,1737,22.5,21.5,42.5,11.0,1.0,0.0,1.0,1.0,2015,8,9,10
16097,44,6.0,3.0,87.0,18.0,1.0,0.0,0.0,2.0,2016,11,10,2
14446,4522,23.0,23.0,57.0,17.5,2.0,0.0,0.0,1.0,2016,8,31,17
4868,239,14.0,14.0,88.0,19.5,7.0,0.0,1.0,1.0,2015,7,26,11
12722,178,16.0,16.0,94.0,18.0,7.0,0.0,1.0,1.0,2016,6,19,23
249,841,5.0,0.0,70.0,30.5,2.0,0.0,0.0,3.0,2015,1,14,10
4295,1295,22.0,22.0,63.0,13.0,1.0,0.0,0.0,1.0,2015,7,2,10
2890,1574,15.5,15.5,65.5,12.0,2.0,1.0,0.0,0.0,2015,5,4,18
10847,400,9.0,6.5,84.5,14.0,7.0,0.0,1.0,0.0,2016,4,2,19
6637,1526,15.5,15.5,53.5,9.0,2.0,0.0,0.0,2.0,2015,10,8,13
491,1636,6.0,2.0,61.0,24.0,1.0,0.0,1.0,3.0,2015,1,24,12
8027,113,13.0,13.0,79.5,30.5,7.0,0.0,1.0,3.0,2015,12,6,4
13122,731,16.0,16.0,65.5,11.0,1.0,0.0,0.0,1.0,2016,7,7,6
15993,985,8.0,5.0,62.0,19.5,3.0,0.0,1.0,2.0,2016,11,5,18
8902,1479,7.0,3.5,78.5,21.5,3.0,0.0,0.0,3.0,2016,1,11,19
6078,89,12.0,12.0,77.0,17.5,7.0,0.0,0.0,2.0,2015,9,15,5
5132,2140,20.0,20.0,71.0,17.0,3.0,0.0,0.0,1.0,2015,8,6,11
2741,1324,12.5,12.5,29.0,29.0,1.0,0.0,0.0,0.0,2015,4,28,13
2729,82,7.0,3.0,71.0,23.0,1.0,0.0,0.0,0.0,2015,4,28,1
3512,2707,17.5,17.5,35.5,21.0,1.0,0.0,1.0,0.0,2015,5,30,16
3109,1041,12.0,12.0,77.0,24.0,2.0,0.0,0.0,0.0,2015,5,13,21
12842,2188,18.5,18.5,52.5,19.0,7.0,0.0,1.0,1.0,2016,6,25,14
12893,4248,21.0,21.0,46.0,18.5,1.0,0.0,0.0,1.0,2016,6,27,17
12892,2481,21.0,21.0,43.0,18.0,1.0,0.0,0.0,1.0,2016,6,27,16
16460,518,6.5,3.5,78.5,16.0,1.0,0.0,0.0,2.0,2016,11,25,6
10414,22,3.0,2.5,90.0,5.0,1.0,0.0,0.0,0.0,2016,3,15,3
13311,94,14.0,14.0,82.0,9.0,1.0,0.0,0.0,1.0,2016,7,15,3
14806,172,15.0,15.0,72.0,24.0,3.0,0.0,1.0,2.0,2016,9,17,6
8240,105,10.5,10.0,94.0,7.0,3.0,0.0,0.0,3.0,2015,12,15,5
1061,1751,4.0,1.0,81.0,12.0,1.0,0.0,0.0,3.0,2015,2,17,7
3282,68,9.5,7.5,73.5,13.0,1.0,0.0,0.0,0.0,2015,5,21,2
10098,240,9.0,5.5,73.5,25.0,3.0,0.0,0.0,0.0,2016,3,1,23
6241,109,11.0,11.0,91.0,10.0,1.0,0.0,0.0,2.0,2015,9,22,1
15751,1567,16.0,16.0,65.5,19.0,2.0,0.0,0.0,2.0,2016,10,26,15
223,3960,9.0,6.5,71.0,16.0,2.0,0.0,0.0,3.0,2015,1,13,8
10303,908,8.0,6.0,76.0,10.0,3.0,0.0,0.0,0.0,2016,3,10,12
164,349,6.0,2.0,57.0,21.0,1.0,0.0,1.0,3.0,2015,1,10,21
1027,376,4.5,2.5,93.0,8.0,1.0,0.0,1.0,3.0,2015,2,15,21
4957,58,14.0,14.0,72.0,15.0,1.0,0.0,0.0,1.0,2015,7,30,4
7955,46,13.0,13.0,77.0,17.0,4.0,0.0,0.0,3.0,2015,12,3,4
989,147,6.0,5.5,96.5,5.0,3.0,0.0,1.0,3.0,2015,2,14,7
3395,1597,15.0,15.0,59.0,14.0,3.0,1.0,0.0,0.0,2015,5,25,19
10003,350,4.5,2.5,75.5,8.5,1.0,0.0,1.0,3.0,2016,2,27,0
17304,601,4.0,1.5,100.0,10.0,4.0,0.0,0.0,3.0,2016,12,30,10
1354,1708,11.0,11.0,48.5,43.0,2.0,0.0,1.0,0.0,2015,3,1,12
5837,1021,15.0,15.0,59.0,11.0,3.0,0.0,0.0,2.0,2015,9,4,20
14975,354,16.0,16.0,77.0,9.0,1.0,0.0,1.0,2.0,2016,9,24,7
1754,27,5.0,3.0,93.0,7.0,3.0,0.0,0.0,0.0,2015,3,18,4
9041,1073,4.0,2.0,81.0,7.0,3.0,0.0,1.0,3.0,2016,1,17,14
14707,67,19.0,19.0,85.5,7.5,1.0,0.0,0.0,2.0,2016,9,13,3
12790,2648,22.0,22.0,69.0,10.0,3.0,0.0,0.0,1.0,2016,6,22,19
10215,379,5.0,2.5,66.0,10.0,1.0,0.0,1.0,0.0,2016,3,6,20
7056,4133,10.5,9.5,91.0,16.0,1.0,0.0,0.0,2.0,2015,10,26,8
2139,580,9.5,8.5,91.0,7.0,3.0,1.0,0.0,0.0,2015,4,3,10
6512,619,11.0,11.0,91.0,6.5,3.0,0.0,1.0,2.0,2015,10,3,8
2427,1146,21.5,21.0,40.5,14.0,1.0,0.0,0.0,0.0,2015,4,15,11
3527,151,14.0,14.0,88.0,23.0,7.0,0.0,1.0,0.0,2015,5,31,7
8989,816,4.0,-0.5,67.5,23.0,2.0,0.0,0.0,3.0,2016,1,15,10
15536,2096,16.5,16.5,61.0,21.0,2.0,0.0,0.0,2.0,2016,10,17,16
8713,169,8.0,6.5,87.0,8.0,1.0,0.0,1.0,3.0,2016,1,3,22
16370,527,13.0,13.0,88.0,23.0,7.0,0.0,0.0,2.0,2016,11,21,12
3472,350,12.5,12.5,56.5,16.0,1.0,0.0,0.0,0.0,2015,5,29,0
4903,646,16.0,16.0,68.0,26.0,3.0,0.0,0.0,1.0,2015,7,27,22
10048,267,5.0,2.0,68.0,15.0,4.0,0.0,1.0,3.0,2016,2,28,21
7162,2242,14.0,14.0,82.0,14.0,1.0,0.0,0.0,2.0,2015,10,30,18
260,537,10.0,6.0,71.0,38.0,7.0,0.0,0.0,3.0,2015,1,14,21
12273,590,12.0,12.0,94.0,14.0,3.0,0.0,0.0,1.0,2016,6,1,6
4952,619,15.5,15.5,65.5,16.0,2.0,0.0,0.0,1.0,2015,7,29,23
9062,610,4.0,1.0,75.0,13.0,2.0,0.0,0.0,3.0,2016,1,18,11
16288,82,6.0,2.0,78.5,23.0,1.0,0.0,0.0,2.0,2016,11,18,2
6435,60,11.0,11.0,82.0,6.5,1.0,0.0,0.0,2.0,2015,9,30,3
1684,79,6.0,3.0,87.0,17.0,7.0,0.0,1.0,0.0,2015,3,15,6
9304,1114,10.0,7.0,54.0,26.0,2.0,0.0,0.0,3.0,2016,1,28,13
13756,2169,21.0,21.0,83.0,18.5,3.0,0.0,0.0,1.0,2016,8,2,19
6608,4411,16.0,16.0,85.5,17.0,3.0,0.0,0.0,2.0,2015,10,7,8
13229,3617,18.0,18.0,78.0,22.0,7.0,0.0,0.0,1.0,2016,7,11,17
909,283,5.0,2.0,76.0,11.0,4.0,0.0,0.0,3.0,2015,2,10,23
6198,132,11.0,11.0,94.0,7.0,1.0,0.0,1.0,2.0,2015,9,20,6
11875,3190,16.5,16.5,38.0,19.0,1.0,0.0,1.0,0.0,2016,5,15,16
13823,2334,24.0,23.0,39.0,15.0,1.0,0.0,0.0,1.0,2016,8,5,15
13099,2821,14.0,14.0,72.0,12.0,1.0,0.0,0.0,1.0,2016,7,6,7
4776,1537,21.5,21.0,50.0,28.0,7.0,0.0,0.0,1.0,2015,7,22,15
5766,723,14.0,14.0,88.0,6.0,1.0,0.0,0.0,2.0,2015,9,1,21
15016,214,14.0,14.0,72.0,9.0,1.0,0.0,0.0,2.0,2016,9,26,0
8336,109,15.0,15.0,88.0,26.0,3.0,0.0,1.0,3.0,2015,12,19,5
3415,1804,18.0,18.0,47.5,15.0,3.0,0.0,0.0,0.0,2015,5,26,15
5728,73,15.0,15.0,94.0,7.5,7.0,1.0,0.0,1.0,2015,8,31,7
9097,363,0.0,0.0,69.0,2.0,1.0,0.0,0.0,3.0,2016,1,19,22
2093,1094,10.0,6.0,48.5,38.0,2.0,0.0,0.0,0.0,2015,4,1,12
15199,1650,18.0,18.0,40.0,8.5,1.0,0.0,0.0,2.0,2016,10,3,15
11570,288,11.0,11.0,67.0,24.0,2.0,1.0,0.0,0.0,2016,5,2,23
1085,1717,3.5,1.0,72.5,8.0,1.0,0.0,0.0,3.0,2015,2,18,7
9735,1356,5.0,2.0,70.0,13.0,2.0,0.0,0.0,3.0,2016,2,15,19
3654,3995,23.0,23.0,53.0,25.0,2.0,0.0,0.0,1.0,2015,6,5,17
9397,806,13.0,13.0,72.0,33.0,3.0,0.0,0.0,3.0,2016,2,1,10
4542,738,20.0,20.0,76.0,27.0,7.0,0.0,1.0,1.0,2015,7,12,17
11540,2764,15.0,15.0,48.0,19.5,1.0,0.0,1.0,0.0,2016,5,1,17
2178,195,7.0,7.0,81.0,2.0,4.0,0.0,1.0,0.0,2015,4,5,2
2894,290,12.5,12.5,91.0,27.0,7.0,1.0,0.0,0.0,2015,5,4,22
16869,1949,5.0,3.5,96.5,7.5,3.0,0.0,0.0,3.0,2016,12,12,7
6518,2569,15.0,15.0,72.5,6.0,3.0,0.0,1.0,2.0,2015,10,3,14
5502,1079,22.0,22.0,65.0,8.0,1.0,0.0,0.0,1.0,2015,8,21,21
17073,1295,6.0,3.5,81.0,12.0,3.0,0.0,0.0,3.0,2016,12,20,19
11572,113,10.0,7.5,67.0,20.5,1.0,0.0,0.0,0.0,2016,5,3,1
14564,59,19.0,19.0,85.5,9.0,4.0,0.0,0.0,2.0,2016,9,7,4
1590,4053,6.0,3.5,81.5,12.0,1.0,0.0,0.0,0.0,2015,3,11,8
6999,653,13.0,13.0,65.0,7.0,4.0,0.0,0.0,2.0,2015,10,23,22
14389,531,17.5,17.5,75.0,5.5,2.0,1.0,0.0,1.0,2016,8,29,8
15500,107,10.0,8.0,94.0,12.0,1.0,0.0,1.0,2.0,2016,10,16,4
4061,1961,18.0,18.0,46.0,28.0,2.0,0.0,0.0,1.0,2015,6,22,16
3141,101,9.0,7.0,82.0,12.0,4.0,0.0,0.0,0.0,2015,5,15,5
5361,692,16.0,16.0,63.0,5.0,1.0,0.0,1.0,1.0,2015,8,16,0
15387,1098,11.5,11.5,72.0,5.0,2.0,0.0,0.0,2.0,2016,10,11,11
14403,837,19.0,19.0,64.0,4.0,1.0,1.0,0.0,1.0,2016,8,29,22
1459,640,9.0,5.5,62.0,25.0,4.0,0.0,0.0,0.0,2015,3,5,21
7194,684,8.5,8.5,97.0,0.0,4.0,0.0,1.0,2.0,2015,11,1,2
4023,354,16.5,16.5,83.0,23.0,3.0,0.0,1.0,1.0,2015,6,21,2
13815,708,15.0,15.0,88.0,14.0,2.0,0.0,0.0,1.0,2016,8,5,6
6360,745,12.0,12.0,72.0,2.0,1.0,0.0,1.0,2.0,2015,9,27,0
2386,3567,16.0,16.0,59.0,15.0,2.0,0.0,0.0,0.0,2015,4,13,18
8668,61,9.0,6.0,87.0,20.0,7.0,0.0,1.0,3.0,2016,1,2,1
1722,818,6.5,4.0,87.0,14.0,1.0,0.0,0.0,0.0,2015,3,16,20
3361,962,16.5,16.5,57.5,17.0,1.0,0.0,1.0,0.0,2015,5,24,9
8149,498,11.0,11.0,77.0,23.0,3.0,0.0,0.0,3.0,2015,12,11,6
15423,400,11.0,11.0,88.0,14.0,7.0,0.0,0.0,2.0,2016,10,12,23
1721,1379,7.0,4.0,81.0,18.0,2.0,0.0,0.0,0.0,2015,3,16,19
7998,457,12.0,12.0,67.0,35.0,2.0,0.0,0.0,3.0,2015,12,4,23
1538,31,5.0,4.0,81.0,6.0,1.0,0.0,0.0,0.0,2015,3,9,4
7374,1703,16.0,16.0,88.0,23.0,3.0,0.0,1.0,2.0,2015,11,8,14
12033,142,13.0,13.0,77.0,12.0,1.0,0.0,1.0,0.0,2016,5,22,6
8908,44,5.0,1.0,87.0,20.5,3.0,0.0,0.0,3.0,2016,1,12,1
9125,59,-1.0,-3.5,93.0,6.5,1.0,0.0,0.0,3.0,2016,1,21,2
8684,383,11.0,11.0,91.0,16.0,7.0,0.0,1.0,3.0,2016,1,2,17
281,2480,7.0,3.0,57.0,29.5,2.0,0.0,0.0,3.0,2015,1,15,18
2354,1306,12.5,12.5,47.5,30.5,1.0,0.0,1.0,0.0,2015,4,12,10
9903,795,8.0,6.0,51.5,10.0,1.0,0.0,0.0,3.0,2016,2,22,20
11157,920,10.0,8.5,88.0,10.0,7.0,0.0,0.0,0.0,2016,4,15,18
11752,597,16.0,16.0,94.0,21.0,7.0,0.0,0.0,0.0,2016,5,10,13
1073,1568,6.0,6.0,61.0,4.0,2.0,0.0,0.0,3.0,2015,2,17,19
16993,1187,7.0,5.5,100.0,8.0,4.0,0.0,1.0,3.0,2016,12,17,11
11626,2409,11.5,11.5,65.0,8.0,1.0,0.0,0.0,0.0,2016,5,5,7
2313,3751,20.0,20.0,39.0,16.0,1.0,0.0,0.0,0.0,2015,4,10,17
8283,375,14.5,14.5,82.0,18.0,2.0,0.0,0.0,3.0,2015,12,17,0
3735,104,9.0,7.0,76.0,15.0,1.0,0.0,0.0,1.0,2015,6,9,2
12177,135,11.0,11.0,88.0,13.0,7.0,0.0,1.0,0.0,2016,5,28,6
1141,1002,7.0,5.0,76.0,12.0,2.0,0.0,0.0,3.0,2015,2,20,15
8854,434,10.5,9.0,82.5,26.0,7.0,0.0,1.0,3.0,2016,1,9,19
11287,47,6.0,4.0,93.0,7.0,1.0,0.0,0.0,0.0,2016,4,21,4
11363,301,4.0,1.5,87.0,10.0,7.0,0.0,1.0,0.0,2016,4,24,8
3703,2870,19.0,19.0,36.0,14.0,1.0,0.0,1.0,1.0,2015,6,7,18
2115,847,8.0,6.0,62.0,12.0,2.0,0.0,0.0,0.0,2015,4,2,10
16028,119,6.0,2.5,81.0,19.5,2.0,0.0,0.0,2.0,2016,11,7,5
9945,998,7.5,7.0,44.5,5.0,2.0,0.0,0.0,3.0,2016,2,24,14
5547,2552,20.0,20.0,60.0,20.5,2.0,0.0,1.0,1.0,2015,8,23,18
10113,637,6.5,1.0,61.5,45.5,3.0,0.0,0.0,0.0,2016,3,2,14
4516,3708,25.0,25.0,39.0,25.0,1.0,0.0,1.0,1.0,2015,7,11,15
2217,2265,10.0,8.0,73.5,17.0,3.0,1.0,0.0,0.0,2015,4,6,17
11458,2267,4.5,2.0,84.0,10.0,1.0,0.0,0.0,0.0,2016,4,28,7
1951,1251,7.0,4.0,90.0,19.5,3.0,0.0,0.0,0.0,2015,3,26,9
14767,1947,29.5,29.5,44.0,8.0,1.0,0.0,0.0,2.0,2016,9,15,15
15009,2675,18.0,18.0,52.0,24.0,2.0,0.0,1.0,2.0,2016,9,25,17
562,763,8.0,5.0,71.0,19.0,2.0,0.0,0.0,3.0,2015,1,27,11
7619,52,12.0,12.0,74.5,34.0,7.0,0.0,0.0,2.0,2015,11,19,3
2565,113,5.5,5.0,78.5,5.0,1.0,0.0,0.0,0.0,2015,4,21,5
12237,1740,17.0,17.0,64.0,22.0,3.0,1.0,0.0,0.0,2016,5,30,18
2451,1037,14.0,14.0,59.0,23.0,1.0,0.0,0.0,0.0,2015,4,16,11
5055,618,18.5,18.5,70.5,16.0,1.0,0.0,0.0,1.0,2015,8,3,6
1095,2651,8.0,5.0,68.5,19.5,1.0,0.0,0.0,3.0,2015,2,18,17
12093,4088,15.5,15.5,48.0,19.5,2.0,0.0,0.0,0.0,2016,5,24,18
11803,2348,22.5,22.5,47.0,26.0,1.0,0.0,0.0,0.0,2016,5,12,16
11756,2806,16.5,16.5,91.0,19.5,3.0,0.0,0.0,0.0,2016,5,10,17
15191,2442,8.5,7.5,87.0,6.0,1.0,0.0,0.0,2.0,2016,10,3,7
14605,1181,19.0,19.0,64.0,20.0,1.0,0.0,0.0,2.0,2016,9,8,21
13560,1593,23.0,23.0,44.0,19.5,2.0,0.0,0.0,1.0,2016,7,25,12
13997,1212,19.5,19.5,62.0,30.0,1.0,0.0,0.0,1.0,2016,8,12,21
17051,549,7.5,5.0,90.0,14.0,3.0,0.0,0.0,3.0,2016,12,19,21
6381,605,13.5,13.5,74.5,11.0,1.0,0.0,1.0,2.0,2015,9,27,21
16686,1071,6.0,2.0,66.0,22.0,1.0,0.0,1.0,3.0,2016,12,4,16
16582,4109,0.0,-3.5,87.0,11.0,1.0,0.0,0.0,2.0,2016,11,30,8
9242,275,9.0,6.0,76.0,18.5,1.0,0.0,0.0,3.0,2016,1,25,23
5656,1806,13.5,13.5,82.0,10.0,1.0,0.0,0.0,1.0,2015,8,28,7
1802,46,5.0,2.0,87.0,12.0,4.0,0.0,0.0,0.0,2015,3,20,4
13898,4356,20.0,20.0,46.0,16.0,1.0,0.0,0.0,1.0,2016,8,8,18
7115,1638,12.0,12.0,88.0,13.0,1.0,0.0,0.0,2.0,2015,10,28,19
8891,3289,7.0,6.0,87.0,6.5,3.0,0.0,0.0,3.0,2016,1,11,8
7055,2063,10.0,8.0,88.0,15.0,3.0,0.0,0.0,2.0,2015,10,26,7
7585,2129,14.5,14.5,74.5,24.0,3.0,0.0,0.0,2.0,2015,11,17,9
545,2509,7.5,4.5,64.0,18.0,1.0,0.0,0.0,3.0,2015,1,26,18
256,2638,7.5,4.5,64.0,16.0,2.0,0.0,0.0,3.0,2015,1,14,17
15253,901,13.0,13.0,65.0,23.0,3.0,0.0,0.0,2.0,2016,10,5,21
9155,2803,6.5,3.5,84.0,16.0,7.0,0.0,0.0,3.0,2016,1,22,8
3274,3589,15.0,15.0,48.0,25.0,1.0,0.0,0.0,0.0,2015,5,20,18
9205,842,13.0,13.0,88.0,14.0,3.0,0.0,1.0,3.0,2016,1,24,10
5090,4364,21.0,21.0,46.0,29.0,2.0,0.0,0.0,1.0,2015,8,4,17
7910,1915,14.0,14.0,82.0,23.0,3.0,0.0,0.0,3.0,2015,12,1,7
12757,1302,19.5,19.5,62.0,19.0,2.0,0.0,0.0,1.0,2016,6,21,10
9614,2609,7.0,4.0,66.0,15.0,1.0,0.0,0.0,3.0,2016,2,10,18
8125,554,12.0,12.0,67.0,20.5,3.0,0.0,0.0,3.0,2015,12,10,6
900,954,7.0,7.0,66.0,2.0,2.0,0.0,0.0,3.0,2015,2,10,13
626,60,3.5,-0.5,75.5,17.0,1.0,0.0,0.0,3.0,2015,1,30,3
2322,255,11.5,11.5,79.5,13.0,4.0,0.0,1.0,0.0,2015,4,11,2
16684,1616,7.5,3.5,59.0,25.0,1.0,0.0,1.0,3.0,2016,12,4,14
12516,1203,18.5,18.5,68.0,7.5,2.0,0.0,1.0,1.0,2016,6,11,9
8615,120,10.5,9.5,85.0,19.5,7.0,0.0,0.0,3.0,2015,12,30,20
10128,87,5.0,0.0,76.0,28.0,3.0,0.0,0.0,0.0,2016,3,3,5
15695,1973,11.0,11.0,79.5,14.0,1.0,0.0,0.0,2.0,2016,10,24,7
12690,2582,16.0,16.0,65.5,18.5,3.0,0.0,1.0,1.0,2016,6,18,15
5354,2785,19.5,19.5,47.5,16.0,1.0,0.0,1.0,1.0,2015,8,15,17
16430,166,11.0,11.0,82.0,21.0,4.0,0.0,0.0,2.0,2016,11,24,0
11451,65,5.0,4.5,81.0,5.0,7.0,0.0,0.0,0.0,2016,4,28,0
151,321,14.0,14.0,74.5,40.0,3.0,0.0,1.0,3.0,2015,1,10,8
16581,2001,0.0,-3.5,87.0,11.0,1.0,0.0,0.0,2.0,2016,11,30,7
9278,641,13.0,13.0,82.0,35.0,3.0,0.0,0.0,3.0,2016,1,27,11
8834,388,9.0,6.5,82.0,15.0,2.0,0.0,0.0,3.0,2016,1,8,23
3908,2476,13.0,13.0,63.0,5.0,1.0,0.0,0.0,1.0,2015,6,16,7
1052,325,6.0,3.5,90.0,11.0,7.0,0.0,0.0,3.0,2015,2,16,22
3459,1206,16.5,16.5,38.0,28.0,1.0,0.0,0.0,0.0,2015,5,28,11
15634,2621,12.0,12.0,77.0,10.0,3.0,0.0,0.0,2.0,2016,10,21,18
12772,185,16.0,16.0,83.0,13.0,2.0,0.0,0.0,1.0,2016,6,22,1
14404,558,18.5,18.5,66.0,2.0,1.0,1.0,0.0,1.0,2016,8,29,23
13844,3171,23.5,23.5,44.0,13.0,2.0,0.0,1.0,1.0,2016,8,6,12
9585,971,7.0,3.0,57.0,23.0,2.0,0.0,0.0,3.0,2016,2,9,13
7064,1874,14.0,14.0,82.0,14.0,3.0,0.0,0.0,2.0,2015,10,26,16
12710,2425,20.0,20.0,56.0,19.5,3.0,0.0,1.0,1.0,2016,6,19,11
15023,2421,14.0,14.0,74.5,6.5,2.0,0.0,0.0,2.0,2016,9,26,7
5326,1661,22.0,22.0,65.0,23.0,3.0,0.0,0.0,1.0,2015,8,14,13
12294,53,11.0,11.0,88.0,19.0,3.0,0.0,0.0,1.0,2016,6,2,3
10653,76,9.0,6.0,94.0,17.0,7.0,1.0,0.0,0.0,2016,3,25,2
16727,2165,5.0,5.0,100.0,3.0,2.0,0.0,0.0,3.0,2016,12,6,9
17065,902,7.0,5.0,76.0,11.0,2.0,0.0,0.0,3.0,2016,12,20,11
14124,2332,16.5,16.5,85.5,9.0,1.0,0.0,0.0,1.0,2016,8,18,7
9275,3631,13.0,13.0,82.0,32.0,3.0,0.0,0.0,3.0,2016,1,27,8
9003,300,3.0,-1.0,81.0,15.0,1.0,0.0,1.0,3.0,2016,1,16,0
9039,1074,4.0,2.0,75.0,8.0,3.0,0.0,1.0,3.0,2016,1,17,12
4774,1709,22.5,22.0,47.0,24.0,2.0,0.0,0.0,1.0,2015,7,22,13
4999,920,17.5,17.5,50.5,9.0,1.0,0.0,0.0,1.0,2015,7,31,22
16438,4483,10.0,7.0,82.0,20.0,3.0,0.0,0.0,2.0,2016,11,24,8
12987,1595,19.5,19.5,62.0,24.5,2.0,0.0,0.0,1.0,2016,7,1,15
7014,1368,14.0,14.0,77.0,14.0,7.0,0.0,1.0,2.0,2015,10,24,13
13269,2399,15.5,15.5,70.0,17.0,2.0,0.0,0.0,1.0,2016,7,13,9
16326,1371,6.5,3.5,78.5,17.0,7.0,0.0,1.0,2.0,2016,11,19,16
2378,797,11.0,11.0,69.5,6.5,3.0,0.0,0.0,0.0,2015,4,13,10
14710,948,19.0,19.0,88.0,8.5,1.0,0.0,0.0,2.0,2016,9,13,6
1803,82,5.0,2.0,87.0,12.0,4.0,0.0,0.0,0.0,2015,3,20,5
6778,3280,13.0,13.0,67.0,17.0,2.0,0.0,0.0,2.0,2015,10,14,17
5579,63,15.0,15.0,79.5,23.0,3.0,0.0,0.0,1.0,2015,8,25,2
12032,140,13.0,13.0,77.0,6.5,1.0,0.0,1.0,0.0,2016,5,22,5
3425,120,11.5,11.5,67.0,13.0,1.0,0.0,0.0,0.0,2015,5,27,1
12227,458,13.0,13.0,82.0,18.0,3.0,1.0,0.0,0.0,2016,5,30,8
4830,407,14.0,14.0,88.0,15.0,3.0,0.0,0.0,1.0,2015,7,24,21
12488,163,13.5,13.5,85.0,8.0,1.0,0.0,0.0,1.0,2016,6,10,5
7000,635,12.5,12.5,69.5,9.0,4.0,0.0,0.0,2.0,2015,10,23,23
8467,583,10.0,7.0,56.0,25.0,2.0,0.0,0.0,3.0,2015,12,24,16
12968,1635,18.0,18.0,64.0,22.5,2.0,0.0,0.0,1.0,2016,6,30,20
7543,1736,16.0,16.0,72.0,28.0,3.0,0.0,1.0,2.0,2015,11,15,15
13745,3960,18.0,18.0,88.0,18.0,3.0,0.0,0.0,1.0,2016,8,2,8
7367,203,11.0,11.0,94.0,9.0,1.0,0.0,1.0,2.0,2015,11,8,7
4576,65,18.0,18.0,83.0,18.0,4.0,0.0,0.0,1.0,2015,7,14,4
2276,39,7.0,5.0,93.0,11.0,4.0,0.0,0.0,0.0,2015,4,9,4
4009,2186,17.5,17.5,68.0,12.0,4.0,0.0,1.0,1.0,2015,6,20,12
6196,160,12.0,12.0,88.0,7.0,1.0,0.0,1.0,2.0,2015,9,20,4
12630,53,14.0,14.0,82.0,7.0,3.0,0.0,0.0,1.0,2016,6,16,3
91,657,10.0,6.5,79.0,30.5,3.0,0.0,0.0,3.0,2015,1,7,20
558,1913,6.0,3.0,76.0,15.0,1.0,0.0,0.0,3.0,2015,1,27,7
15521,87,14.5,14.5,79.5,11.0,3.0,0.0,0.0,2.0,2016,10,17,1
8658,606,8.0,4.5,84.5,23.0,7.0,1.0,0.0,3.0,2016,1,1,15
3653,2529,24.0,24.0,52.0,25.0,1.0,0.0,0.0,1.0,2015,6,5,16
11089,607,10.5,10.0,74.0,8.0,1.0,0.0,0.0,0.0,2016,4,12,22
3754,971,12.0,12.0,58.0,21.0,4.0,0.0,0.0,1.0,2015,6,9,21
6482,152,11.5,11.5,88.0,5.0,1.0,0.0,0.0,2.0,2015,10,2,2
3110,755,11.5,11.5,79.5,19.5,2.0,0.0,0.0,0.0,2015,5,13,22
9986,1704,1.5,-1.5,72.5,9.0,2.0,0.0,0.0,3.0,2016,2,26,7
3995,1024,17.5,17.5,60.0,14.0,4.0,0.0,0.0,1.0,2015,6,19,22
1567,1944,9.0,6.0,62.0,19.0,1.0,0.0,0.0,0.0,2015,3,10,9
14868,1206,18.0,18.0,78.0,8.0,2.0,0.0,0.0,2.0,2016,9,19,20
10848,187,9.0,7.0,87.0,13.0,7.0,0.0,1.0,0.0,2016,4,2,20
11386,2061,7.5,4.5,76.0,16.0,2.0,0.0,0.0,0.0,2016,4,25,7
6316,89,11.0,11.0,88.0,12.0,1.0,0.0,0.0,2.0,2015,9,25,4
7235,1733,12.0,12.0,88.0,13.0,3.0,0.0,0.0,2.0,2015,11,2,19
10538,137,6.0,4.0,84.0,10.0,3.0,0.0,1.0,0.0,2016,3,20,7
2970,123,10.0,9.0,76.0,9.0,2.0,0.0,0.0,0.0,2015,5,8,2
2278,575,7.0,5.0,93.0,11.0,4.0,0.0,0.0,0.0,2015,4,9,6
4548,419,18.0,18.0,83.0,17.0,1.0,0.0,1.0,1.0,2015,7,12,23
12553,643,17.0,17.0,83.0,7.5,3.0,0.0,1.0,1.0,2016,6,12,22
17047,2648,7.5,6.0,90.0,8.0,4.0,0.0,0.0,3.0,2016,12,19,17
3545,114,10.0,8.0,67.0,18.0,1.0,0.0,0.0,1.0,2015,6,1,1
8765,36,6.5,5.0,90.0,7.5,1.0,0.0,0.0,3.0,2016,1,6,2
10295,45,6.0,4.5,90.0,6.5,4.0,0.0,0.0,0.0,2016,3,10,4
9352,1737,8.0,4.0,50.0,32.0,2.0,0.0,1.0,3.0,2016,1,30,13
3962,1710,19.5,19.5,44.5,13.0,1.0,0.0,0.0,1.0,2015,6,18,13
