CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
-5.5692253,30.33484,11.640249,-0.035861302,0.5524879,6.40446,71.08111,2.222006,1.1343248,561.842,17.446362,280.99963,17.747686,21.498245
-5.4093676,10.007655,16.702845,0.25554037,0.44572613,6.705073,96.01481,2.274752,4.25141,262.3695,17.089428,346.61865,20.353523,18.855057
-4.194581,-12.11925,18.191883,0.09102813,0.4493159,5.567287,78.950386,1.6701013,1.0503051,397.6368,20.718569,449.0394,8.420551,31.074545
-5.182397,10.542883,11.567244,0.3191617,0.4524075,5.5687675,92.76824,1.8021632,7.933111,368.84714,18.718359,441.58652,10.608699,30.960823
-5.177106,30.41206,8.720093,-0.16727939,0.51327795,6.9501433,83.6726,4.308176,7.4377637,580.2039,18.460844,263.1515,20.14468,14.103292
-5.2929964,33.707474,8.823879,0.30503872,0.47980896,6.229202,85.68238,5.764217,15.350846,585.53766,17.904417,273.79135,16.954401,17.464596
-5.4813643,-4.673228,15.46982,0.020725835,0.46899247,5.628287,94.799,1.6772183,1.052779,581.2236,20.715902,391.91058,16.840933,30.971085
-3.8319194,33.04618,18.06576,0.026081447,0.4528076,6.9670053,71.13912,5.2824554,18.371227,274.32626,16.459997,381.37527,20.454271,12.926744
-5.452976,23.49872,13.534154,0.19505547,0.54062325,5.834841,96.053055,1.8980883,1.2438686,516.68695,17.652899,346.2998,15.289853,23.365026
-3.4416745,9.816358,17.122213,-0.073830046,0.474849,6.9706154,82.45539,3.7514787,16.723764,283.25812,16.523424,264.3214,20.469042,12.9229355
-5.614361,-12.160035,11.388984,0.33231816,0.44329557,5.567354,96.321396,1.6700047,1.0492208,307.39044,20.715364,448.93112,12.068595,31.074617
-4.376581,13.457995,18.083532,0.32767022,0.44647372,5.569711,86.73879,1.7893975,1.4171913,528.90814,17.207954,449.0042,8.162385,31.027895
-3.6837866,-9.172275,18.175571,0.21596807,0.4443725,5.771483,91.761505,1.7562457,6.7239456,242.18372,18.157684,434.85004,19.774588,26.27772
-5.296833,11.184299,14.950268,-0.14485793,0.48289463,6.3098526,95.27645,1.8242315,1.2095392,476.8207,18.142649,308.8539,19.971903,19.395237
5.568495,-11.693355,18.061424,-0.17583884,0.4462862,6.56302,91.72029,1.6723853,1.6772993,239.97113,18.742157,350.158,19.698227,23.470121
-5.36965,30.642962,12.97037,-0.045236107,0.5462965,6.8736625,94.76537,4.9867277,5.3699036,570.90784,16.505146,266.07742,20.55439,13.72468
-4.732955,-6.167976,16.330301,0.2571754,0.45115477,5.567602,87.71187,1.7281379,1.2359626,578.5623,20.40064,448.83847,18.371687,31.059795
-0.95861256,-5.51469,16.878662,-0.17485416,0.4607354,6.369285,93.01762,1.6763843,1.0759695,242.38988,17.434757,409.0265,15.819116,26.984062
-5.0186186,31.128447,15.854401,0.31496835,0.46851477,5.7856193,91.101326,2.6470296,17.469774,452.00916,16.521883,362.91342,19.435123,18.948462
-5.501788,-2.9886487,6.8829894,-0.16773495,0.5189339,6.1012206,93.860435,2.1573508,1.0650995,374.18683,18.856419,296.38394,17.71843,23.370592
-3.7700956,8.44971,18.064085,0.3134188,0.45585597,5.6222887,95.77573,1.8139305,6.0535846,242.36478,16.512096,448.89435,17.386179,25.038214
-4.580365,-0.5833028,18.002394,0.107142635,0.45828503,5.6283245,83.80056,1.6970333,9.906072,297.3898,17.275545,443.0427,16.605354,28.392384
-3.3890502,27.391525,12.367648,0.20439719,0.49082977,6.0538626,96.71954,4.653428,7.0386634,338.98788,16.533327,299.90112,18.110996,15.194819
-3.423979,-5.1554265,17.954393,0.10079318,0.44729108,5.6411023,94.785835,1.7635764,7.585273,240.40932,16.869818,443.60873,18.339167,30.260834
-4.9987326,33.225414,17.682844,0.32844004,0.46069953,5.9294615,94.37335,5.4073324,18.375593,338.99896,16.67298,437.14236,19.48221,14.552938
-5.62941,32.965626,4.961682,-0.18700281,0.6657743,6.974738,89.82059,3.041154,1.2211263,566.38763,16.785172,262.51828,20.550041,12.913243
-3.6897123,32.81831,11.418174,-0.09600205,0.49589765,6.959548,95.53262,5.5608897,18.107388,471.56906,16.633537,263.09393,19.975298,13.008421
-5.2635612,33.17861,14.855328,0.32315958,0.52579135,6.173208,81.62223,5.791295,18.34486,555.22955,16.451914,353.713,18.313194,13.084055
-0.85100186,2.6043842,16.794744,0.289757,0.4528769,6.212426,80.82796,2.2518573,14.0427885,248.16669,16.833323,382.79602,18.737366,18.964443
-5.5024595,22.730064,14.427734,-0.13025911,0.47925138,5.718106,94.70215,1.7009941,1.1092737,432.0751,18.068268,398.02142,17.216444,30.095055
-5.2960157,-4.140058,17.905079,0.15607324,0.46467668,5.6197677,92.10371,1.6758536,1.482126,442.9781,19.227283,445.48874,13.153297,30.453114
-0.8894497,-12.001748,18.14245,0.25249574,0.44352016,5.935126,79.557655,1.6725951,1.3277271,240.00546,17.614147,448.14575,16.223507,29.566053
-5.0147476,-3.9140894,14.114689,-0.15732902,0.5043258,6.0744696,96.75298,1.6727983,1.1536882,260.2638,20.171274,300.80847,18.632576,28.679182
-3.557739,-5.477588,18.014496,-0.012998949,0.49933052,6.926538,73.35838,2.166929,4.8952904,288.76407,16.9392,264.96103,20.330715,16.384094
-5.366234,16.956642,17.569609,0.32858694,0.454108,5.5707917,87.560455,1.9790144,11.838379,372.3634,16.479237,447.50925,10.40824,29.950035
-5.0534897,33.56515,7.774992,0.108182125,0.48853806,6.491536,93.13345,2.8730023,2.5103128,583.44055,16.523252,276.55383,14.0154505,15.602498
-5.2073107,32.067028,15.704607,-0.16591008,0.48086873,6.973416,96.52959,3.9445662,2.275582,495.40125,16.469149,262.6622,20.1267,12.923129
-4.127535,30.470589,15.944475,0.0017339109,0.45055094,6.7668934,96.896095,4.0467906,17.463646,240.5076,16.454872,293.18237,20.573874,12.9211
-5.644472,29.815208,4.969844,-0.18272361,0.61530125,6.972527,96.96469,3.2278578,1.1112382,585.263,19.633152,262.51984,19.3775,13.0008955
-2.4640214,30.460546,10.717079,0.33293492,0.44634187,5.752603,80.14974,5.781159,18.465504,560.7966,16.487099,442.17044,18.604284,14.571819
-5.280548,15.607079,16.913464,-0.16551214,0.529002,6.7525578,97.285194,1.7114064,1.219857,250.72522,17.245987,268.6308,18.801567,17.385221
-4.5993423,-12.159541,17.019323,0.25092304,0.44390115,6.0346704,95.443184,1.6699125,1.0685403,246.05855,20.373795,406.00348,16.359842,31.029654
-3.012882,-11.953959,18.179567,-0.18630105,0.4485267,6.6556973,96.55724,1.6758138,3.3464181,239.78801,17.342094,310.89194,20.378376,14.803225
-5.291791,30.992197,10.71223,0.32723883,0.4486404,5.5871334,97.055504,2.1472826,1.2788503,557.05927,16.734352,445.90463,15.98365,30.88459
-5.463398,31.873423,4.843041,0.14384083,0.45459914,5.66567,92.07517,1.7984123,1.122195,559.99225,20.335953,427.84247,11.578853,30.692518
-4.822612,33.531322,15.929705,-0.11531914,0.61067086,6.974732,85.21746,5.757346,16.899973,249.9771,16.450426,262.52655,20.579494,12.912224
-5.37166,7.8868766,12.390761,0.048970398,0.44946033,5.9310856,97.64281,2.4818635,3.8204186,256.35565,16.53098,325.96503,18.12148,18.384449
-5.4736814,18.51065,17.395508,0.2855879,0.44411042,5.5789566,96.905045,1.6739703,1.0975416,508.5756,19.357475,428.85593,19.317017,30.726881
-2.5160525,22.544472,17.706253,0.14189851,0.45371875,6.863722,88.49967,2.080517,17.409164,249.91763,16.54161,276.99734,20.551142,13.698238
-4.0980854,32.495518,11.948509,0.31730622,0.46048874,6.053659,96.02658,5.6496015,12.504012,583.2474,16.775381,345.22797,19.993418,13.96858
-5.310809,15.26661,16.992052,-0.13326916,0.45263588,6.757478,94.874825,2.459493,5.9856806,244.97572,16.914076,320.57504,17.314558,18.070604
-4.5217285,27.800179,14.842711,0.30392823,0.4457789,5.575996,93.072075,5.0006785,5.560942,266.83273,17.529625,447.1905,13.892886,21.152916
-5.2721357,26.240025,7.0669494,-0.065354384,0.5526524,6.890695,97.1759,3.4127467,6.0025663,396.7169,16.528465,262.7903,20.249409,12.934748
-1.5678836,33.214348,17.924335,0.15127255,0.4477857,6.4461617,97.81614,2.0945752,17.51471,253.3187,16.472242,353.8597,20.517378,13.441509
-3.869264,33.087635,12.165442,0.20854683,0.5233966,6.8895087,97.07127,5.745185,17.147062,580.3084,16.779879,263.45508,20.4451,13.39366
-5.1265745,30.78845,17.339659,0.29390627,0.4586842,5.680289,91.655815,5.586582,15.223381,394.1128,16.54263,443.42398,16.993994,25.806356
-0.6102563,-3.3607867,16.475807,0.106968135,0.46314228,6.456479,90.994644,1.7751155,10.998492,241.19583,16.452372,353.3361,16.414202,20.330809
-4.820654,23.225601,12.691196,-0.18189943,0.541421,6.969524,96.837654,5.344468,9.1225395,240.85536,16.484161,262.6221,20.505636,12.935493
-4.2352524,7.735825,15.638397,-0.14739406,0.44730777,6.6589875,97.26607,3.5177577,17.606367,240.79417,16.562424,331.4245,19.349289,16.532701
5.6893473,33.192917,14.664133,-0.1385404,0.5883605,6.9747396,67.14778,5.7815185,18.5851,533.57947,16.447065,262.59467,20.470583,12.912247
-5.234129,26.580067,14.208913,0.14103064,0.47505078,5.9165235,95.08701,1.987918,1.3084724,567.7908,18.551395,366.20605,13.018771,18.486599
-5.448267,18.714474,15.039087,0.28598258,0.5438273,6.326108,87.082344,1.7561449,8.867368,417.5034,20.04891,269.28955,20.240448,29.162699
-3.7539432,33.389256,17.72468,0.08323207,0.45954296,6.9746995,60.683453,5.79729,18.60022,254.59946,16.448006,262.7146,20.575903,12.913918
-5.3212852,30.254223,12.564418,-0.1784277,0.5084033,6.9607067,96.856094,3.8233263,1.2600944,542.04205,17.336916,263.5834,17.474258,12.9801235
-4.082899,-10.836009,17.963749,-0.18444657,0.4667213,6.5643506,76.31022,1.6702939,1.0678833,281.30872,20.201935,269.92215,17.751377,28.914028
-1.0328852,33.63696,6.2525926,0.15966702,0.54513663,6.9301744,97.29988,5.7733617,14.301005,585.53033,17.229406,262.65598,16.220293,12.939371
-5.6053534,33.669514,12.655279,0.29967594,0.48513916,5.8540525,95.39878,5.7415905,3.7394054,579.74713,16.591782,338.97308,20.345335,13.395248
-5.670641,0.51414365,8.571024,0.2235541,0.49073008,6.442062,85.79393,1.6970006,1.0578,573.45844,18.025522,276.29974,17.282166,30.018253
-2.8372853,32.277424,17.69984,-0.15864937,0.4468366,6.9480863,96.96868,5.3684583,14.860002,243.85878,16.456182,273.58194,20.364273,13.23875
-5.038207,33.55164,7.961413,-0.18152905,0.6188139,6.974384,89.40678,5.709457,14.124123,580.8367,16.482126,262.54886,19.788282,12.921886
-4.4406986,2.3360174,17.024656,0.31791657,0.44805977,5.572652,95.66624,3.437178,7.418824,271.2818,18.651487,444.92462,13.558282,30.289204
-5.078617,33.598568,5.0756774,-0.056139316,0.65563935,6.9746013,89.195076,5.739984,6.886171,579.1191,16.463959,262.6226,19.992949,12.914502
-4.915738,32.254555,15.669013,-0.044829194,0.48731524,6.939139,93.55952,5.5895114,17.390682,404.92194,16.816761,263.1071,20.558697,13.093838
-5.3904247,1.2698504,16.779205,-0.10195326,0.48899236,6.0178843,82.60834,1.9471136,1.2858503,362.3186,16.825274,419.68494,19.287836,24.23272
-3.9282558,-10.07743,17.499691,0.3228538,0.45622718,5.7026625,83.343475,1.7225457,3.949568,269.56784,17.027115,448.12872,16.145466,24.921478
-5.585519,30.116917,11.957107,-0.09165893,0.5248019,6.9422393,94.53941,4.028399,1.946346,536.42773,17.378805,268.90222,20.21493,13.43804
-5.4951525,33.528145,15.511094,0.07445191,0.48141706,6.89418,96.68956,5.4142137,16.892467,421.74054,16.496017,305.20126,20.527035,13.047555
-0.7246419,-5.0607505,18.04759,0.2820941,0.45703074,6.736186,65.026886,2.1540651,18.362438,239.90022,16.459143,419.96686,19.533907,13.980803
-5.6363544,33.693592,4.5458827,-0.1556564,0.660964,6.9739375,97.70613,5.723106,1.0677307,585.38947,16.49386,262.5608,18.996845,12.913789
-3.5084221,-7.566999,15.730823,-0.06678056,0.46870083,5.7788367,94.3015,1.900931,2.1401994,247.86946,19.874475,321.89374,19.905397,20.375494
-1.2477795,29.79473,13.897698,-0.1341779,0.47592232,6.40689,97.099174,2.797845,6.8219247,251.18692,17.45533,274.32672,20.013601,16.050907
-4.818986,15.657488,17.800772,-0.0033930347,0.47487983,6.101165,96.42465,2.1750531,1.2484453,553.02856,19.01127,267.5877,19.828337,14.2556505
0.32881555,-0.87609893,17.50274,-0.18492135,0.45652157,6.9705634,90.69539,2.6529388,5.07729,242.3232,16.559017,263.56732,20.460382,12.938119
-5.439048,-10.344415,15.167417,0.18013309,0.44873348,5.587508,97.377014,1.670246,1.0509698,334.1479,17.520765,447.68356,14.24339,31.04818
2.4767344,-9.840367,16.992716,0.07000534,0.44552842,6.915755,68.87965,2.0460958,11.115321,275.2994,16.952042,322.33902,17.921658,13.326817
-4.6369114,29.90561,16.371838,-0.16132739,0.5533603,6.9222083,87.06749,1.7047569,1.3410556,584.35504,20.470001,269.26453,20.283974,21.952524
-4.998455,32.63155,13.685154,-0.07971939,0.49173358,6.942145,90.604126,4.920193,10.547348,320.96213,16.460314,281.50238,20.442366,13.043608
-3.4727614,4.038135,16.19756,-0.13618582,0.46892393,6.9314575,83.83948,1.9632436,7.340371,245.4355,16.546835,274.38324,20.492125,13.348969
-4.542536,-11.82517,17.699291,-0.10901257,0.4457765,5.9917126,86.40872,1.7295245,3.0204055,242.48917,16.666592,441.1648,19.809164,16.258715
-5.4997377,26.048386,17.601358,0.3117673,0.45565507,6.0076885,77.137405,3.5239124,12.435457,366.70386,16.53582,440.29816,19.086916,16.288422
-3.231167,-11.587729,16.90848,0.33072442,0.44476745,5.5672355,96.50412,1.669937,1.0490539,534.73553,20.73347,449.04453,8.622714,31.074675
-5.257208,27.903614,16.670704,0.12660985,0.50069344,6.864463,93.42682,4.4880576,8.762992,552.77686,16.872622,265.33118,17.752434,13.078305
-5.3180294,33.546783,12.37589,-0.13325205,0.5624739,6.9706845,92.444244,2.5485952,18.370962,351.867,16.455917,262.84198,20.35372,12.95514
-5.686775,29.345348,11.099125,-0.13014546,0.60946625,6.7712297,96.48794,1.8319275,1.1518095,581.8581,19.103962,272.3189,17.62733,13.974276
1.6946317,29.635801,17.828024,0.22075257,0.4447497,6.968319,92.495895,3.2682643,10.011487,267.89484,16.492662,280.61053,20.300524,13.011161
-5.136364,25.776094,11.856002,-0.17772007,0.5561817,6.93852,95.91636,2.1852298,1.4226863,533.3935,16.978954,263.15942,20.173134,12.9691515
-2.3984754,33.711433,14.391513,0.3317112,0.49076447,6.7510943,90.75455,5.7930923,18.262327,581.385,16.456062,336.8889,19.848772,13.637248
-5.116888,1.232145,16.94739,-0.16667709,0.5197978,5.7348213,97.569725,1.6699895,1.0824821,347.1809,20.729761,379.95438,19.222162,30.860147
-5.2118692,7.316506,9.222693,0.32426533,0.45654607,5.568847,97.08489,1.7537234,2.4717314,356.1916,17.96965,445.48685,13.36859,30.482801
-4.372305,-11.350539,14.188631,0.050053984,0.4575421,5.5714374,96.99126,1.6730582,1.0749481,360.80783,20.665298,447.91455,10.481741,30.999306
-5.2789364,5.899273,12.117535,-0.08403628,0.46552965,6.1277013,96.19194,1.6829447,1.0522764,534.79,19.88342,310.86755,19.197762,24.55373
-5.6368,32.690784,14.111447,-0.0891233,0.4677632,6.9485846,96.16201,4.995365,4.1060185,263.72424,16.512455,268.84976,20.488178,12.963938
-5.563181,33.61781,16.88062,0.05647574,0.46828884,6.5840664,96.62043,5.6604605,18.147999,425.35016,16.499287,268.9292,19.462784,13.137955
-5.4896936,31.8514,7.1664257,-0.13137278,0.6282124,6.9646215,83.07835,1.844403,1.574661,581.6502,17.230833,264.94232,12.924225,14.216785
-4.27565,25.046743,15.134817,-0.11109891,0.47962928,5.74132,94.60952,2.528381,1.3455112,583.0634,20.60199,287.64902,18.604393,28.873598
-3.7786705,27.773928,17.364553,-0.15872653,0.62930757,6.9687986,84.99906,1.7262598,1.0554855,581.53723,20.711782,262.5354,20.230955,13.609793
-5.38494,-10.453393,17.673449,0.19341859,0.49611902,5.577228,91.744194,1.6702121,1.0491712,565.2322,20.688656,447.15143,10.274245,31.064264
-5.4962587,29.497896,10.475235,0.08758999,0.5004916,6.614829,89.86746,3.4144793,11.832598,517.2852,16.889814,272.85706,19.668282,13.14667
-5.168419,-5.597772,17.953934,-0.18560374,0.470345,6.858154,96.57548,1.677121,1.0825689,492.2861,19.679007,265.37888,15.563087,21.160223
-3.9144194,12.704627,17.788641,0.20418891,0.48610497,6.2819815,94.26383,5.2887845,15.312757,325.7754,16.502117,345.61548,19.20784,14.991954
-5.4113064,33.54687,14.360831,-0.09760653,0.6190778,6.9719934,97.68642,5.8038645,18.59034,323.34653,16.4469,262.64594,20.59569,12.912032
4.333562,0.8436286,18.148619,-0.027263734,0.45075557,6.3825755,85.90286,3.475322,18.205782,240.31682,17.187689,358.0079,20.556406,13.669512
-5.5655327,30.79425,6.0926695,0.3213852,0.4710055,5.6149316,92.343735,2.5725942,3.5516784,585.12805,17.388924,360.67963,17.280998,30.37015
-4.5004644,33.225014,6.0832734,0.18299662,0.57787746,6.965885,97.14832,2.3157535,12.588946,475.08685,16.652302,262.75314,19.81907,13.108499
-5.5982428,29.23616,7.1385207,0.13124794,0.4910674,6.6660204,97.42708,1.6899465,1.0797737,323.71854,16.78844,263.94864,18.333958,16.087543
-2.2184136,32.8206,7.162613,0.29193023,0.5405415,6.807839,94.21689,5.146745,1.0970819,584.6727,17.555063,286.61334,10.2132,15.490738
-2.448455,-4.2785172,17.392597,-0.18465805,0.4538245,6.9693756,95.98127,1.6813949,1.8081424,249.04472,16.992262,264.4046,19.684748,16.848347
-1.073877,-8.136092,13.345496,0.08016765,0.44480777,5.8639574,96.965965,1.7589233,2.815233,241.30873,18.245844,306.0575,19.753021,28.999365
-5.198303,12.780435,11.133126,0.28342754,0.45359564,5.618423,88.04596,1.8228868,1.7730548,547.60333,20.310484,293.61307,16.068773,30.793133
-3.5336053,-7.99703,18.14019,0.32304126,0.44303846,5.580172,96.124596,1.7369629,15.249062,239.79951,16.504684,449.00015,18.749424,28.12784
-5.501647,33.678864,6.889543,0.14530894,0.5824693,6.9556355,95.99869,5.656308,9.551133,584.0107,16.514212,263.4265,19.621056,13.218465
-4.9019117,31.05502,17.652237,-0.17504407,0.4777235,6.957278,97.0356,3.7338147,7.396061,264.97836,16.592474,266.75644,20.552267,12.927504
-5.3667803,26.178947,17.265532,0.2970077,0.4465346,5.5892863,97.6925,1.788217,1.345741,276.62347,17.675262,446.09293,19.647707,25.025879
-5.4305916,-9.214532,16.127623,-0.1836977,0.5903535,6.9590106,91.08843,1.6707412,1.0525014,519.31836,20.700214,262.54266,20.19511,18.581064
-3.9634144,21.580547,12.226611,0.3028667,0.45763615,6.228294,90.411514,1.8144507,3.4379504,265.4456,16.607502,417.76895,18.581133,23.951767
-4.786478,24.311802,17.43654,0.054315317,0.4579565,6.5367537,97.11872,3.0482109,6.3472157,286.86752,16.805702,300.04327,19.059456,19.774107
-5.238929,31.951155,16.316088,0.14166096,0.5323399,6.188286,88.61688,4.9782495,9.144637,578.11664,16.659346,267.62573,18.198519,14.026629
-3.6399052,6.059242,17.969006,0.3086519,0.4474598,5.588659,96.36523,5.5256543,18.49866,239.79279,16.490915,448.34464,20.18944,13.689524
1.983112,33.57048,9.130954,0.33110422,0.45557484,5.861855,94.61515,5.7837496,16.913202,577.528,16.559412,398.93512,15.785741,19.281887
-5.055608,33.6435,12.648889,0.030345824,0.59129983,6.9736176,94.28069,5.707595,7.5352607,575.4587,16.45483,262.84897,20.510008,12.927914
-1.8105189,33.594826,17.123108,0.32876906,0.5654559,6.6074395,96.586716,5.694045,18.5693,267.3184,16.451086,385.2832,20.146221,13.421135
-5.4043827,33.431786,14.476101,-0.16988896,0.5966165,6.574895,92.10941,2.0386758,2.1313765,524.6673,16.84685,275.83786,20.406843,15.01853
-3.9666474,33.559887,15.384677,-0.14162718,0.54846036,6.9716578,78.58784,5.7140646,18.02442,583.6808,16.956453,263.0392,20.485935,13.123211
0.08458648,6.398528,17.907469,-0.113665126,0.5233913,5.668907,95.8939,1.910016,1.9888756,248.99245,17.873035,430.92798,16.306612,24.437265
-5.307495,30.269325,8.553633,0.33154306,0.44969037,5.576589,92.4165,3.9422877,2.0165904,551.8788,17.135502,447.19183,9.929023,31.030672
-5.2687206,33.7187,10.278751,0.28041533,0.49887142,6.970868,95.29201,5.8049626,18.6126,511.2107,16.47043,263.48694,20.57228,12.915414
-3.8529112,8.936565,18.057835,-0.17007299,0.45540333,6.508441,95.61495,1.7715201,8.462222,241.0858,16.526093,313.36044,20.555494,13.005431
-1.7083417,-9.461167,17.830359,0.32303745,0.44525427,5.5698957,96.34469,1.6709834,1.070257,279.96735,17.145575,448.73157,9.104327,30.8627
-5.3410473,-10.393041,17.356699,-0.11110083,0.46013835,6.5424647,92.45582,1.8078276,1.1552427,270.03717,18.772552,355.13953,19.411943,16.818932
-5.5057793,25.636843,7.0698347,0.31783518,0.5169732,5.656223,82.90381,2.9458716,9.363072,559.30585,16.557383,430.73703,14.476478,29.318909
-5.116701,-11.525519,15.636503,0.29309872,0.45288593,5.5673265,97.466835,1.6703352,1.0513599,498.9016,20.72321,448.64285,15.180625,31.074253
-4.8799725,33.260216,13.938077,-0.13862419,0.5333985,6.9727054,97.35027,4.1093683,11.3380165,572.23175,16.461185,262.88467,20.40299,12.9164715
-0.4275333,13.226787,10.483453,-0.18687376,0.64354813,6.9747252,96.9064,4.2720456,5.6712527,289.3444,16.93055,262.52457,20.5381,12.91213
-0.3083922,-11.990642,18.050652,-0.18112433,0.45071107,6.154164,92.873825,1.6703573,1.1658409,257.02002,20.655462,417.32288,18.63707,29.164394
-5.258506,16.73492,6.4319086,-0.14396891,0.49231523,6.962846,96.93825,2.4761934,1.2419832,514.18176,17.750793,262.7763,13.7226925,18.115046
-5.2680626,32.361584,13.441734,-0.18226388,0.55902284,6.9472866,87.60483,4.1835227,12.074959,579.8885,17.76327,262.81055,19.165522,13.090507
-5.603508,20.126348,6.8084087,0.29045457,0.5153232,5.5746493,79.243195,1.6723696,1.0509574,584.62506,20.652628,442.20703,8.542113,31.063797
-4.2834797,-10.397862,17.536983,0.32037076,0.4490008,5.568675,97.76007,1.677338,2.0664856,422.41815,20.698334,436.7336,16.362411,30.91523
-4.7098856,-8.289233,18.121489,0.29083538,0.4502412,5.633659,86.30922,1.6741053,1.0549219,499.67703,19.123363,442.6744,14.086244,30.979177
-5.4478426,-0.18878396,7.3069296,0.05153019,0.5278855,5.588951,96.773865,3.0933533,1.0614517,575.64624,20.715204,300.6126,17.277567,28.082762
-5.103112,26.20968,16.088034,0.15857424,0.48608,6.2506175,80.28708,5.6309385,16.477987,497.15482,16.618006,363.7263,19.946362,16.876932
-5.316617,33.69928,6.103951,0.28778556,0.5694388,6.7314954,91.599304,5.7679186,13.266382,585.4711,16.522682,268.719,18.086218,13.095233
-4.350046,28.075945,18.098177,-0.11910998,0.45152372,6.7723107,93.167915,1.7890995,6.563969,262.20538,16.816046,298.3531,20.17016,20.1206
-5.1139374,10.84146,17.998894,-0.12789458,0.44733506,6.9237123,96.08648,2.876364,15.4811325,285.13495,17.617338,285.98444,20.218111,13.052549
-5.3979883,5.9917254,17.889355,-0.14351314,0.44731542,5.8505044,96.31398,1.7216474,1.0611217,261.74533,17.88441,398.0578,17.666397,30.757872
-3.0416853,32.86068,4.888086,-0.180536,0.66535896,6.9746213,78.94336,5.0607805,1.6645105,558.3102,18.41655,262.52283,16.061563,12.999081
-5.1430035,24.277147,14.647532,-0.078933485,0.6080512,6.898735,80.03048,2.2605882,1.4867084,550.70825,17.17497,266.00043,19.841713,13.4260235
-4.2413025,30.666552,17.593437,-0.15948124,0.52830815,6.9746222,77.37872,5.5661855,18.057266,283.85327,16.460878,262.56766,20.5539,12.944275
-4.505351,-4.6988063,14.751557,0.14053379,0.45765087,5.635481,93.52341,1.7087368,1.1706378,284.3142,19.606617,438.35004,12.923664,30.482422
-2.5939062,33.320873,16.797457,0.09399943,0.55794084,6.9616537,95.004654,5.762206,18.444033,486.52396,16.47052,263.00424,20.385689,12.974545
-4.8156576,32.386738,6.4376154,0.32796916,0.53450364,6.384222,75.31489,3.965638,9.877436,578.57855,16.46015,371.29648,13.9855385,22.22157
-4.8926296,22.477562,16.214088,-0.060643908,0.46669626,6.79798,90.85815,2.1866336,11.257075,275.0464,17.144808,278.1889,20.585052,13.516858
-5.5787506,28.286139,4.9894724,-0.18250066,0.5735381,6.956173,83.176,1.7031525,1.0500124,585.454,20.697947,262.52106,11.890333,14.473707
-5.0441093,31.937122,13.97475,0.04483786,0.5679317,6.8125606,96.87832,2.5137074,2.0169318,442.19293,17.009642,266.73123,19.834068,14.436111
-4.8118105,33.69915,5.680874,0.15946075,0.66993535,6.9744477,81.18729,5.7917175,16.195766,585.27423,16.449165,262.61798,19.42756,12.918219
-5.600486,32.828102,10.533739,-0.18527293,0.65961087,6.973252,89.72363,1.7419236,1.4772556,545.34454,17.000628,262.59863,20.143778,19.092493
-5.2254667,-9.942792,14.509,-0.12569736,0.4936939,5.659843,96.7541,1.6745328,1.070009,376.94595,20.64377,304.84415,18.664312,24.584639
-5.4755087,33.38534,15.305157,0.29268122,0.45786092,5.711388,88.27164,3.7962706,16.482569,537.88745,16.49231,380.46933,19.391558,21.472254
-5.2539234,11.182172,11.360193,-0.1862109,0.4794368,6.974597,89.7186,1.8419613,1.8062837,440.70724,16.609594,262.53244,20.504587,12.942354
-5.50745,30.265608,16.14594,0.05106689,0.47245175,6.7657905,63.20833,2.275765,9.770774,568.9004,16.68241,269.97025,20.33903,13.800029
-5.553035,33.100468,7.4106464,0.33154255,0.4445288,5.595285,95.374725,4.901046,15.152796,546.36707,17.365698,443.40216,18.73163,28.954363
-4.772814,29.001402,15.36892,0.32778195,0.4625733,5.5672617,96.78575,4.843605,13.088106,392.40814,19.818592,448.95935,9.963473,31.060394
-5.405407,5.1088514,12.786827,-0.014083187,0.48746523,5.7631807,59.07573,1.6773506,1.0798175,584.18335,20.716421,417.66983,18.649862,30.569613
-4.5099964,22.03322,18.084038,0.16219713,0.5020973,6.9651356,86.65293,5.270986,18.578815,246.19832,16.456026,270.87753,20.575443,12.936149
-4.7847834,33.596676,15.705093,-0.009348455,0.47900382,6.778617,64.98662,5.7990646,17.275906,554.0694,16.450785,321.4511,19.18061,12.98072
-0.6981226,-11.666764,17.997723,0.12313954,0.4493926,5.575752,90.82286,1.6705614,1.0688121,245.22902,19.379034,448.10602,9.375309,31.035498
-5.1567507,-9.692773,18.062021,0.29248923,0.45228204,5.568164,93.06097,1.9324707,2.6745908,445.18982,19.977324,448.75177,19.085989,31.06254
-5.084779,29.333439,16.18084,-0.14206561,0.530287,6.7930727,96.887856,2.4630117,4.5342073,268.63556,16.718313,267.94708,20.037554,13.3515835
-4.4511166,-10.414544,17.859472,-0.12884516,0.44860533,5.6531086,95.6527,1.6897897,1.1545208,244.29356,18.070646,439.29742,18.954256,22.946337
-5.2019663,23.980665,13.69651,-0.18628687,0.5265129,6.9741015,97.78253,3.9995747,1.6133306,249.05759,16.587757,262.5539,20.374542,12.921089
-0.16216531,4.5289016,15.186905,-0.18198457,0.4787284,6.9722066,60.98087,3.2664006,14.57202,286.38165,19.238733,263.09848,19.698183,13.026749
-5.504738,1.3534228,17.111235,0.08322282,0.4939276,5.6034603,95.22989,1.6736621,1.1033142,537.6598,20.684933,348.87344,19.889996,29.739508
