,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
1179,727.94,52.787346,64.42175,8594.051,5.051663,5.8572855,1948.7821,1971.0297,36.600163,331.82428,54.90641,429.1941,807.9768,958.44025,207.07173,8.550104,1158.9427,0.33512968,0.06560785,1.1226302,0.18049563,2.6487591,1.050235,5.683067,0.34476158,1961.5776,1.2039413,328.7007,55.917976,22.672846,37.98229,1.3912988,12.554741,0.9038197,57.610744,6.0981994,2007.8656,121968.65
1180,712.52374,46.147907,80.97706,14683.642,7.8771796,5.214018,1998.8973,2002.3068,268.7885,661.9813,18.901745,823.2738,1496.8822,1557.6385,537.75165,3.3281841,2061.1929,0.5541962,0.02467711,2.0968163,0.5262497,3.0956292,1.0108469,7.948107,1.0350405,1999.1296,2.5839427,706.5467,172.67392,81.3668,7.5901637,4.4406385,15.31816,-6.664848,13.429622,6.7048264,2007.7683,298692.22
1181,739.8984,62.471066,70.59888,9726.281,6.6022563,5.3773174,1987.4143,1993.4246,104.69335,439.62125,39.252396,651.0266,1126.8098,1220.4517,436.4178,4.232584,1663.8762,0.41435134,0.055987667,1.853212,0.5234357,3.009749,1.0407413,6.885509,0.7265046,1989.5813,2.0664854,534.746,108.46809,60.968273,11.132441,4.923992,15.357391,-0.8350369,26.063412,6.4503045,2007.7872,199656.31
1182,720.7334,50.641113,78.23902,13369.827,7.498353,5.279624,1995.5619,1999.6893,222.60367,597.1508,26.07282,763.52625,1397.3237,1451.4725,500.92285,3.0236735,1939.1036,0.5185358,0.0360841,2.0282118,0.5248596,3.0513651,1.019551,7.6387568,0.94599885,1996.4316,2.4378946,655.82635,153.38011,75.28867,7.721639,5.0271544,14.806339,-6.723356,12.459619,6.623143,2007.8053,269559.3
1183,729.9316,59.43752,72.0751,10471.872,6.880093,5.2787566,1991.566,1996.022,130.52438,450.31412,37.61071,688.98737,1185.8687,1263.6663,458.94125,3.278713,1745.3076,0.4273572,0.053575557,1.9329287,0.530487,3.0110571,1.0315862,7.0792236,0.78805363,1993.2319,2.180347,563.4412,117.88379,68.34755,9.545983,5.773787,15.500459,-1.1827146,25.789253,6.504659,2007.7882,216307.81
1184,723.16626,55.45412,73.858055,11651.414,7.1951575,5.230181,1994.1632,1998.5197,169.93005,492.36032,31.385214,740.9986,1260.2241,1354.5083,491.1616,3.8805363,1841.0786,0.4591751,0.039521847,1.98923,0.52314436,3.0465553,1.0254551,7.3199496,0.86816704,1995.4188,2.2941217,606.8051,133.73845,72.76908,10.207192,5.319692,16.681013,-0.42056453,24.926834,6.5640817,2007.7197,240712.03
1185,701.1457,31.371304,59.03484,7213.285,4.178498,5.587578,1928.2965,1957.8866,-11.053859,163.05205,16.862284,457.86536,635.41736,773.8507,56.775883,13.95219,864.16125,0.20102544,0.00077963143,0.86611986,-0.052705,2.0876486,0.98888624,4.589029,0.02270074,1951.2523,0.4886673,142.95209,8.242964,10.173339,71.46448,-1.566705,-2.4184837,-4.942959,58.772392,6.0075135,2007.8065,81308.53
1186,744.5972,59.98819,66.370415,9143.562,5.50938,5.827051,1960.422,1978.8068,56.41478,392.33826,60.568424,459.6287,914.75146,1039.2648,271.92838,5.98965,1320.4832,0.39519408,0.07350473,1.3374306,0.31520647,2.829425,1.0653049,6.1099067,0.48110452,1969.9404,1.5183444,405.666,73.413826,32.07638,25.12919,3.4618356,16.345863,1.8448015,52.46713,6.2228417,2007.8782,144018.02
1187,742.77203,62.84097,69.94521,9515.73,6.5404005,5.377286,1985.7816,1993.0873,97.56564,434.66888,41.915005,641.2101,1097.789,1204.7324,429.21982,4.049169,1645.9922,0.42734337,0.05847145,1.8199188,0.50935614,3.0076973,1.0456537,6.79037,0.71366644,1989.1345,2.0268538,529.9136,103.3504,60.182724,11.779782,4.9787164,15.190714,-0.15564619,19.526104,6.45172,2007.7795,195466.55
1188,745.27826,63.54168,69.22298,9577.072,6.4255886,5.434502,1983.7662,1991.7878,92.95367,422.8551,43.216373,617.0608,1084.5347,1193.0635,417.11157,4.1861506,1611.8973,0.41737396,0.055799257,1.791599,0.5030371,2.983712,1.0457782,6.7277775,0.6994075,1987.1653,1.9787182,517.9547,101.25536,55.5987,12.361543,5.138626,16.83647,-0.55401313,21.800896,6.4191284,2007.7778,189486.58
1189,749.16064,62.013184,67.33004,9303.57,5.66937,5.7854133,1964.3317,1981.0599,63.235474,404.44962,59.79348,478.6905,951.43427,1062.0657,298.68823,5.4882865,1370.7096,0.40770227,0.079604656,1.4145947,0.35894337,2.8736577,1.0709479,6.2407722,0.5178906,1972.3187,1.62021,424.1333,77.49266,34.723763,21.735035,3.4177165,16.174984,1.6175891,58.995377,6.266116,2007.8702,150954.4
1190,748.1705,63.11025,67.54238,9301.48,5.827327,5.6945386,1968.8943,1983.5005,67.59221,406.03595,56.143085,507.24506,978.2183,1089.5984,324.76245,4.748872,1425.3688,0.4101814,0.073774256,1.5129039,0.40362802,2.8968616,1.063814,6.3375487,0.55874,1975.887,1.7041718,445.97464,81.91385,38.945156,19.173233,3.926453,17.039978,1.2054403,47.087822,6.302322,2007.8572,158624.42
1191,739.62476,59.125565,65.87251,9181.898,5.3820024,5.864488,1956.8422,1976.783,54.14137,386.54962,62.354374,439.4439,890.9324,1021.2904,255.96497,6.380929,1280.6815,0.38923746,0.07491812,1.2704016,0.28123334,2.8051805,1.0677383,6.0027647,0.45358673,1967.2528,1.4419183,388.30984,68.68576,28.043549,27.481535,2.937904,16.326012,1.8598726,58.802,6.1673064,2007.8821,137869.94
1192,743.22076,63.50659,68.67661,9672.091,6.358748,5.4477463,1981.8575,1990.8774,92.16997,412.8763,45.821655,600.60443,1065.881,1183.8251,412.91937,4.196116,1590.9514,0.41796538,0.056913428,1.7576936,0.48479122,2.9651322,1.0489124,6.647241,0.6949998,1985.765,1.93341,510.1967,97.6724,52.58583,13.192959,5.1068153,17.812464,-0.6943799,21.91261,6.3808713,2007.7672,185412.08
1193,729.3436,55.56067,73.45672,11471.608,7.0310655,5.309533,1990.0,1996.3424,161.5991,484.09647,35.234104,708.77374,1218.191,1330.2279,464.4274,3.450256,1794.9308,0.46705782,0.047339033,1.9246099,0.51355433,3.019607,1.032571,7.219252,0.8432665,1992.6558,2.2382412,596.5659,131.48924,67.453545,11.552466,5.256709,18.294197,1.3004147,21.61037,6.5807724,2007.7349,233048.52
1194,713.3041,45.929146,81.73263,15307.196,7.921729,5.187455,2000.1624,2003.3485,277.93692,701.0576,17.26134,833.46924,1540.4052,1584.8612,542.1393,3.0907426,2084.972,0.5730257,0.017283102,2.1094012,0.52173203,3.0853498,1.009645,7.9549637,1.0493891,2000.1993,2.5881848,710.60004,172.18066,83.01144,6.778998,4.2988043,12.602073,-10.231342,11.613912,6.6770353,2007.7611,302898.4
1195,741.3223,59.815197,66.48019,9102.945,5.524695,5.8094826,1960.3416,1978.7065,57.87826,392.16562,60.66295,465.35117,906.1952,1040.849,284.47916,6.738164,1319.1284,0.39438394,0.07774289,1.3183218,0.29988885,2.83899,1.0713384,6.0803685,0.4830099,1969.476,1.5029421,403.4525,71.558205,31.778177,25.803127,2.674024,15.183168,1.5136327,56.535347,6.1873264,2007.8491,143618.05
1196,751.27386,63.280277,68.06489,9255.063,6.120284,5.5552907,1976.6766,1988.1771,75.99905,399.94223,52.673347,550.953,1014.7487,1132.2905,372.43167,4.273048,1520.0226,0.4137679,0.062007755,1.6647879,0.45975566,2.9214544,1.054081,6.5018163,0.6484064,1982.5654,1.8369441,486.2342,92.06105,47.793804,14.7706585,5.7331223,18.60513,0.49686682,17.587156,6.37089,2007.8247,171905.67
1197,736.3489,55.858006,65.033226,8883.251,5.248684,5.8372993,1953.4966,1974.6053,46.059807,356.69836,56.62751,442.5491,859.4848,991.1025,233.8407,7.396922,1232.1154,0.36643913,0.0669158,1.2247514,0.24298324,2.7263613,1.0591068,5.846914,0.40321052,1965.379,1.3348469,360.2879,62.195454,25.9306,32.628796,2.4264498,14.255334,1.337288,59.501198,6.159787,2007.8713,131645.06
1198,703.4995,32.860092,58.98201,6712.715,4.284896,5.633381,1930.0348,1958.5104,-10.396075,141.35493,17.600275,457.19196,625.55176,780.02515,81.569336,14.4318075,884.3517,0.18975024,0.009548268,0.8994075,-0.025155406,2.1581104,0.9928967,4.7291827,0.054270938,1951.7065,0.56559247,163.5075,16.863852,10.016879,68.936516,-1.2280257,1.3577318,-2.673363,55.263542,6.0470486,2007.809,85842.38
1199,716.94293,51.47329,76.50607,12718.988,7.475625,5.196785,1995.9016,2000.1835,207.54544,549.392,27.687778,778.79706,1338.6187,1428.5869,508.56924,3.6128025,1930.0656,0.49756667,0.03465747,2.033091,0.5243121,3.068469,1.0200505,7.5610514,0.93203187,1997.174,2.4137595,646.7312,148.2147,77.265366,9.974253,4.9578137,16.742636,-0.5717677,21.784784,6.6373453,2007.7301,263211.7
1200,728.96576,55.582508,74.5306,11644.846,7.094858,5.308831,1991.2756,1996.7286,168.52184,511.4343,33.70066,714.88544,1256.0808,1343.5194,470.73077,3.7207975,1814.408,0.46860173,0.045779668,1.9435683,0.5230807,3.0299518,1.0298322,7.29567,0.84700984,1993.0665,2.270089,600.8955,133.38843,68.85939,10.468892,4.990676,16.698801,-0.9269248,23.34005,6.5714245,2007.775,237166.86
1201,754.5276,63.35485,67.70623,9331.249,5.910006,5.680874,1971.1931,1984.9575,68.9176,406.56848,54.459965,520.804,996.116,1101.95,331.43594,4.520492,1449.3665,0.41524503,0.07004765,1.5570775,0.4227936,2.904665,1.0606153,6.412638,0.5758126,1977.7417,1.7516134,457.13467,85.579926,41.8113,17.816927,4.574654,17.146412,1.1410174,42.080086,6.3569117,2007.8472,163153.23
1202,742.60126,63.87208,69.02489,9541.754,6.3394537,5.459614,1982.019,1990.4927,89.92642,419.24347,44.632595,600.1841,1072.5175,1180.1333,406.72397,4.0627446,1588.5562,0.40982458,0.0578036,1.7673231,0.50008875,2.969035,1.0461386,6.6782026,0.6834028,1985.6113,1.9466782,508.24164,98.90918,52.577675,12.954618,4.92401,17.56271,-0.52042234,24.871088,6.386939,2007.7997,184818.2
1203,744.4063,62.67226,69.57299,9832.753,6.4204764,5.4548864,1982.8439,1991.2307,97.65372,422.2133,45.07526,608.98016,1091.65,1189.0297,406.1392,3.7170813,1607.2715,0.42033365,0.05933608,1.7786797,0.49621564,2.9629498,1.0452063,6.7482853,0.69500655,1986.411,1.9821924,515.4219,101.75411,55.05437,12.611732,5.3562846,17.20738,-0.38414252,28.038624,6.4337544,2007.8002,189981.88
1204,721.5717,50.26847,78.31781,13660.193,7.4817824,5.266684,1994.6365,1999.5676,226.27242,610.0125,25.131126,775.8267,1394.7711,1473.4688,500.1304,3.7765265,1945.1188,0.52114207,0.028250925,2.0165308,0.5236881,3.05057,1.0206347,7.63511,0.9470393,1995.6201,2.426903,655.61597,154.96461,74.23468,10.233498,4.1377087,15.766969,-3.3229864,23.768549,6.633431,2007.7433,270123.56
1205,699.6683,40.16858,87.10132,18553.244,8.258446,5.1675687,2000.7242,2004.3115,345.75604,822.41144,16.617353,866.09766,1678.165,1728.646,546.01294,1.246944,2243.014,0.6474477,0.013301297,2.1520128,0.5330644,3.0569646,1.0046308,8.302535,1.1623955,2001.5398,2.7324471,761.94507,194.97182,88.96454,7.052461,3.9974525,13.095208,-7.532103,5.7100267,6.7223945,2007.7716,337507.75
1206,726.0711,54.27359,74.73557,11883.844,7.2283607,5.2424297,1992.4186,1998.3176,178.70349,515.8433,34.36746,737.4402,1265.4484,1362.6775,484.85464,3.9328384,1850.7826,0.4872366,0.041037712,1.9620475,0.51250446,3.0452697,1.0292678,7.337968,0.87159526,1994.6912,2.3031528,614.5893,134.13033,72.726776,11.102526,5.0802913,16.845837,0.75228655,20.904093,6.599392,2007.7417,244215.52
1207,739.2571,63.85583,69.28742,9422.551,6.346671,5.442491,1982.1827,1990.4993,89.06083,432.70016,42.937862,609.2664,1079.2296,1180.8472,400.592,3.6080592,1596.8898,0.41294122,0.058090456,1.7764639,0.5090761,2.985781,1.0426933,6.7010126,0.6714027,1986.1233,1.9634621,510.1505,99.10785,54.263435,13.057263,4.6272144,16.624521,0.096159585,25.6042,6.403583,2007.8285,186453.73
1208,731.93494,58.439873,72.11493,10789.376,6.878821,5.3177633,1990.2294,1995.6207,137.90602,453.75723,36.80075,687.1378,1186.1173,1282.3773,457.086,3.4480197,1746.287,0.43652588,0.051099904,1.9163768,0.52123195,3.0065517,1.0333141,7.094439,0.80277556,1992.2517,2.1776009,570.44415,122.22743,65.9691,10.498659,5.630001,17.106441,-0.40841186,24.483595,6.5214653,2007.7551,219403.17
1209,745.2963,61.846054,70.22438,9862.7,6.556471,5.3978634,1985.4005,1992.957,103.67766,421.96918,45.63081,626.9759,1103.3416,1200.8875,423.07327,3.5389764,1644.9222,0.4298747,0.061199225,1.8182383,0.504762,2.968841,1.0455577,6.814996,0.7276804,1988.7915,2.0359478,530.6094,104.98828,59.477943,11.285598,5.911316,16.819128,-0.30212128,20.294523,6.473413,2007.7921,195923.22
1210,741.5935,61.248806,67.33268,9234.875,5.607155,5.7882915,1962.7981,1979.6614,62.876,398.1222,60.669994,468.96732,935.0957,1051.6819,296.19052,5.95353,1349.7908,0.3929791,0.08192722,1.381622,0.34271806,2.853162,1.0710583,6.183658,0.5067966,1970.7535,1.5781523,414.0569,75.4668,32.46961,23.121784,2.887237,16.231588,1.3192297,60.93805,6.208313,2007.8796,147050.66
1211,723.0069,50.82196,63.856224,8429.146,5.0041437,5.804881,1947.4739,1970.2717,35.206257,311.3493,50.42629,434.2465,800.3339,941.6044,201.68738,9.09283,1147.346,0.32056028,0.05772004,1.1315237,0.17675857,2.6019356,1.046755,5.580909,0.32829252,1961.3511,1.1495945,314.13055,51.846947,20.719435,40.682354,1.3350191,12.063316,0.37697017,60.073357,6.082835,2007.8715,119298.91
1212,737.08295,62.66577,69.7931,9958.616,6.5455923,5.340964,1985.7993,1993.0883,102.97451,440.11157,43.689617,640.407,1117.1631,1219.876,433.75708,3.157117,1670.6267,0.43882334,0.050846994,1.8423173,0.50955486,2.9849946,1.0441536,6.8421617,0.7206643,1989.5562,2.0381165,532.8194,105.03491,59.315422,12.794866,5.607212,17.756102,-0.07443201,14.826247,6.475694,2007.7988,199322.4
1213,709.2019,49.695747,77.097664,13631.813,7.4796295,5.261829,1992.2683,1998.7909,225.01736,566.58356,26.272533,771.676,1351.4536,1450.882,500.00528,4.4324193,1948.7064,0.535791,0.041732024,2.009411,0.51579833,3.073681,1.0224879,7.6336126,0.9654726,1995.7495,2.4287884,664.1042,158.44362,72.61186,12.106145,4.110261,19.873621,4.981871,23.09882,6.6386476,2007.6875,272869.22
1214,729.94543,57.037224,73.76234,11208.165,7.048908,5.2813783,1991.647,1996.8866,155.92703,490.80692,36.28489,709.7736,1232.7894,1314.0375,470.75436,4.1413293,1794.3157,0.45544678,0.0459333,1.9420964,0.52426934,3.028887,1.0308373,7.2297997,0.8239221,1993.234,2.2433543,587.11865,126.2422,69.68149,10.615943,5.1467366,16.221651,-0.08578359,26.960217,6.5479407,2007.7767,229945.17
1215,703.59326,45.8556,80.26659,14768.257,7.9133325,5.1537323,1998.2682,2002.8561,271.1247,641.80096,20.422424,835.5362,1475.5508,1558.2001,539.0406,3.2333963,2073.4993,0.5659019,0.020410134,2.0976262,0.52342165,3.1140125,1.0129495,7.946352,1.052185,1999.6635,2.5853412,714.601,171.9823,81.92081,9.801402,3.5384598,18.196201,-1.9996265,22.474913,6.713656,2007.7024,300363.03
1216,748.70135,62.135147,66.749016,9424.227,5.7262816,5.7466474,1965.517,1982.419,64.83907,417.0481,55.89861,499.66006,969.26025,1081.8914,296.11282,4.553908,1398.0768,0.42483833,0.06887158,1.4512608,0.36798477,2.8995686,1.0621728,6.27274,0.5221452,1974.3743,1.6480185,436.0661,78.56288,37.976677,21.496973,3.8198538,16.151518,2.1075606,51.64705,6.3131833,2007.8584,157064.39
1217,742.94977,56.817364,65.55466,9085.134,5.29404,5.867905,1953.7562,1975.7162,49.81449,375.33612,59.31695,437.958,879.3516,997.4911,237.50197,7.1819506,1252.8597,0.38692057,0.07108571,1.2331952,0.25063238,2.7699835,1.0686296,5.9057913,0.4214213,1966.0975,1.3768952,368.64365,64.41655,26.627481,30.603077,2.748591,14.049698,1.9394163,67.68865,6.185331,2007.8809,134342.03
1218,710.4658,37.14757,59.97365,7077.659,4.4649515,5.68964,1934.6559,1961.6942,-1.0247072,186.90419,25.664248,453.8564,667.57983,823.12366,105.02101,12.927477,950.1372,0.22543338,0.017699836,0.9550801,0.02353238,2.2716882,1.0021299,4.95709,0.11961244,1954.6063,0.7132769,205.05731,26.932974,14.271754,61.872684,-0.1679702,4.2029276,-1.5572509,48.9537,6.078058,2007.8258,95230.78
1219,732.304,55.64386,65.16523,8784.373,5.2286887,5.8454075,1953.285,1973.9302,45.58643,353.90588,57.985054,437.59802,847.9439,987.71216,235.94193,7.762172,1221.5372,0.3560188,0.069795124,1.2052755,0.23579513,2.7186062,1.0593221,5.8341,0.40085194,1964.6052,1.3193389,357.7496,62.15723,25.30068,32.99519,2.1432078,14.438097,1.1515777,57.44286,6.1242127,2007.8745,129674.25
1220,741.3221,63.023056,68.20917,9274.471,6.0299687,5.5827327,1973.5947,1986.1094,76.15921,420.7658,50.842476,552.27295,1009.10815,1125.4083,359.65454,4.808352,1490.7917,0.41348803,0.06936119,1.5945045,0.42871052,2.9446583,1.0591701,6.4468093,0.5994661,1979.6238,1.7871506,469.23877,86.90139,45.183846,17.614126,3.6173728,15.716153,0.82561624,40.23408,6.316451,2007.83,169273.78
1221,746.63763,64.22282,69.193565,9142.616,6.3676457,5.4355593,1982.6411,1991.2216,83.69397,431.24115,43.702145,616.43463,1063.1686,1175.7931,408.8361,4.228806,1596.0989,0.42404518,0.061985712,1.763437,0.50094455,3.00205,1.0505799,6.672885,0.6708005,1986.6877,1.9581318,511.64624,97.082184,55.872574,13.037306,4.454139,15.008889,0.38844693,21.7603,6.4260097,2007.7952,185758.8
1222,736.33923,57.880283,65.38434,9006.63,5.3370404,5.8295445,1956.1859,1975.8367,50.199165,366.55505,58.564804,446.47534,875.34454,1010.972,250.72356,6.732737,1260.5079,0.37312332,0.07058555,1.264709,0.2716988,2.7596574,1.0605497,5.9342785,0.43190593,1966.6226,1.3979976,376.7362,65.56256,27.228373,29.83157,2.5924056,15.714264,1.2735838,55.92437,6.161618,2007.8683,135341.83
1223,726.98663,50.748135,64.0219,8322.224,5.057894,5.7719584,1949.3699,1971.2181,34.075146,305.53223,48.748455,446.4404,805.55566,945.42206,210.03897,9.200967,1160.8804,0.3180583,0.055385884,1.1651397,0.19049978,2.5921068,1.04435,5.6064973,0.33914712,1962.7695,1.1720121,318.88803,53.193737,22.879791,40.103752,1.6619331,11.609725,-0.07069098,53.71507,6.111868,2007.8596,121023.51
1224,732.77606,58.330673,72.375786,10869.026,6.8917093,5.328021,1990.0327,1995.5952,140.95226,463.18298,36.18854,689.43933,1193.4595,1290.552,458.87384,3.8613954,1749.9049,0.43940875,0.04889564,1.9134347,0.520804,3.0134525,1.0336503,7.115049,0.8039473,1991.9097,2.1820543,572.6305,123.288574,65.58617,10.86099,5.3229795,17.112095,-0.26442492,25.650005,6.5215545,2007.7524,220901.31
1225,688.0852,46.585213,90.35845,19865.44,8.101056,5.234118,1989.6117,1998.8787,316.69598,799.5433,36.78924,797.0594,1626.2598,1673.4763,650.7443,16.470695,2352.6233,0.6839802,0.057943214,2.1681077,0.52140296,3.2312686,1.008968,8.449191,1.2234492,1995.086,2.6435184,747.0283,203.06496,84.63353,24.648664,1.44208,27.782875,72.05548,28.514488,6.4132986,2007.5079,333024.53
1226,741.6905,60.299633,66.22881,9288.922,5.435306,5.855448,1958.2251,1977.6335,56.747986,393.05676,63.49282,441.54437,905.1841,1030.5631,267.45966,6.079049,1301.2725,0.39679527,0.07772629,1.2987705,0.2993173,2.8246462,1.0719451,6.057289,0.47087815,1968.0658,1.4825873,396.0896,70.41154,28.464209,25.907219,3.0468683,16.867323,1.8550103,60.69634,6.180884,2007.8835,140167.38
1227,707.0347,45.129005,81.34787,15022.717,7.9624853,5.1762557,1999.4606,2003.0607,280.44794,669.22485,18.3317,837.37976,1512.6392,1585.2911,540.42694,2.1568909,2089.3606,0.56537426,0.017622488,2.1081328,0.52914554,3.1061997,1.0105286,8.009595,1.0653312,1999.7992,2.6116922,722.56287,176.2254,82.46915,7.9038434,3.7359953,16.966036,-7.2583785,17.746395,6.7311106,2007.7451,304845.9
1228,744.6182,60.425453,66.22687,9395.244,5.420578,5.8826356,1957.3114,1977.7428,58.712307,400.57135,64.50698,438.2128,909.0194,1029.6151,259.4852,5.7688794,1300.6432,0.40563422,0.07762911,1.2852093,0.2930605,2.841044,1.0733719,6.0542984,0.46747014,1967.8073,1.4819931,396.15463,69.748825,28.442139,25.681574,3.1574335,16.607874,2.3198903,64.25491,6.191381,2007.8899,140356.02
1229,744.53345,61.552143,67.77027,9100.328,5.7260833,5.7398086,1966.123,1981.7587,64.84034,398.59634,60.32991,482.9093,948.57025,1065.9762,318.55103,5.997381,1391.0459,0.393172,0.07836529,1.4452732,0.3699906,2.8736842,1.069937,6.257429,0.5497821,1973.7284,1.6383867,431.78076,80.572685,36.270187,20.676828,3.7618587,16.827536,1.1749909,47.592102,6.2310195,2007.8771,151698.52
1230,744.49005,60.791336,66.28845,9277.542,5.4971476,5.834173,1959.9788,1978.6895,57.7727,391.2903,62.30343,450.72913,914.18066,1038.9653,275.50684,5.850523,1318.4686,0.39880976,0.0763686,1.3339165,0.31644788,2.833489,1.0699083,6.092931,0.48705268,1969.4052,1.5156583,404.55292,72.11856,30.153563,24.619331,3.3600757,17.059036,1.6959231,56.778744,6.2031136,2007.8729,142726.12
1231,717.5606,41.63252,61.618847,7940.695,4.633613,5.689585,1938.7748,1965.0651,13.330052,244.18144,33.20149,452.2503,733.043,863.8354,131.90285,11.249472,1021.2121,0.2731368,0.028989626,1.0209584,0.07241483,2.357855,1.0202354,5.1170926,0.18350352,1957.286,0.84731215,233.39769,30.643301,16.661093,55.10996,0.102567665,4.272642,-2.2908576,62.30799,6.0802236,2007.8324,102702.3
1232,738.16327,63.60385,68.38124,9621.7295,6.181778,5.503675,1977.1643,1987.9856,86.6061,412.3612,49.53041,570.5231,1034.4893,1153.1526,387.662,4.133851,1536.4562,0.41637087,0.06690323,1.6711055,0.45592597,2.9445887,1.0556352,6.521189,0.64685273,1981.9266,1.8526719,486.77155,90.071915,47.01682,15.534745,4.058214,17.425209,-0.1410936,35.216393,6.325964,2007.798,176152.5
1233,730.67395,47.875725,62.95488,8210.916,4.9111395,5.797729,1944.7142,1969.3308,26.167492,292.33896,43.579952,446.88776,784.9173,917.48773,172.75378,9.777503,1111.676,0.3192759,0.04720903,1.0985442,0.14287767,2.5462348,1.039488,5.4736023,0.27565038,1960.6722,1.0724106,292.6035,46.636112,21.09878,45.1481,1.3128874,8.962422,0.49308884,62.72726,6.153538,2007.8499,116839.32
1234,735.09674,60.34879,71.621086,10053.2,6.7309318,5.3187823,1988.4977,1994.4141,116.97788,442.5725,42.446823,660.3076,1144.3923,1226.2363,436.21103,2.8877063,1701.5839,0.43289095,0.06205753,1.8792225,0.5242671,2.9921346,1.038035,6.960535,0.7524032,1991.3966,2.1247017,548.6058,111.19571,65.38696,10.255647,5.7824984,15.57895,-0.09101736,22.327803,6.506862,2007.8246,206681.83
1235,716.29333,35.502453,59.7623,6912.33,4.4444637,5.662674,1933.8673,1961.5626,-5.352489,170.30977,21.154043,465.07956,662.64886,808.4137,98.46657,13.598706,938.29846,0.22131655,0.013627018,0.956199,0.0128172515,2.2367077,1.0007044,4.904409,0.099986985,1954.6973,0.68293506,193.15009,24.262548,14.58332,63.983475,-0.22999312,2.1026545,-1.8369807,52.67998,6.121635,2007.8085,94150.984
1236,747.3292,63.70947,68.15103,9221.727,6.0138683,5.6018934,1973.5781,1986.0659,72.93357,414.22318,52.03338,545.72797,1003.88763,1118.3546,357.55695,4.767679,1481.6918,0.4153113,0.07237546,1.5926203,0.43436354,2.9363048,1.0621254,6.4414816,0.59558433,1979.3163,1.7873144,467.06284,86.05687,44.37347,17.203966,3.7722719,15.9281435,0.8241645,40.892418,6.335561,2007.8263,167374.38
1237,727.02655,56.82986,73.29648,11176.472,7.03357,5.277885,1991.8107,1996.812,154.46338,480.8903,33.955612,714.7744,1223.7678,1318.9465,471.03952,3.6430387,1794.6458,0.4504704,0.046701785,1.9488122,0.525502,3.031534,1.0296694,7.2177463,0.83086294,1993.5924,2.2415261,589.636,128.5232,69.32672,10.602969,5.2018476,16.712873,0.09361733,25.079199,6.5504403,2007.7517,230507.38
1238,728.69434,56.590664,72.430786,11241.225,6.998924,5.285458,1990.9685,1996.7462,152.38196,463.57114,34.88374,708.1987,1203.5433,1316.6775,468.95963,3.262924,1784.2896,0.4557193,0.046792705,1.9331446,0.5112058,3.0183358,1.0319837,7.1560364,0.83889276,1993.4747,2.2136183,589.32306,127.70462,68.02906,10.86306,5.6828127,17.782293,0.21332373,19.769892,6.5531554,2007.7126,228974.61
1239,725.9211,49.004906,63.06644,8108.292,4.9742584,5.767243,1947.523,1969.8402,27.229511,287.0485,44.062675,453.58057,783.7628,931.64734,189.89134,9.4823885,1126.5668,0.3071948,0.04810821,1.133839,0.16666906,2.5468028,1.0341709,5.5244527,0.29652604,1961.5986,1.1073561,304.23572,49.36237,22.329704,43.615543,1.3739023,10.64564,-0.032750476,50.279984,6.132208,2007.843,118401.11
1240,686.96063,42.220253,88.60707,20441.443,8.169688,5.1876035,1998.6704,2002.7935,355.24414,880.0033,18.881271,845.8086,1726.1321,1745.6787,534.0465,2.7208707,2277.0432,0.6779943,0.02033501,2.1462553,0.5478796,3.0299613,1.0060581,8.309065,1.1688663,2000.7982,2.6962736,746.9935,193.91182,87.8487,8.335725,3.208453,11.243423,-1.0027596,13.422719,6.558863,2007.7539,339929.62
1241,735.54456,57.126945,65.3519,9009.452,5.2862134,5.8582854,1954.4503,1975.2117,49.533497,371.1602,59.97119,436.38828,868.91394,1002.77606,240.72874,6.9590597,1248.42,0.37422624,0.070185944,1.2329816,0.2545835,2.7600272,1.0622796,5.9042325,0.42352396,1965.8383,1.371188,371.49054,65.00752,26.436476,30.570179,2.6585135,15.472471,1.6522396,57.836582,6.1465464,2007.8834,133493.39
1242,731.0787,58.378876,72.46406,10900.443,6.910276,5.3215804,1991.0328,1995.7993,141.69862,458.98257,35.20018,692.5504,1202.7623,1292.1189,461.96722,3.771959,1754.8994,0.42985743,0.048613373,1.931785,0.52793,3.010892,1.0310457,7.144409,0.808177,1992.3405,2.1958802,572.602,124.69616,66.16898,10.283577,5.4807653,17.098728,-0.8291606,28.366123,6.516345,2007.7563,221560.33
1243,735.6888,62.51531,70.87532,9266.975,6.5932884,5.325766,1986.7927,1993.3462,98.292725,454.10947,40.50082,658.3449,1107.2682,1204.6654,428.37256,3.4211266,1668.9918,0.43082264,0.06388272,1.8424356,0.52697384,3.032211,1.0427392,6.8413653,0.70609134,1990.3832,2.0696628,535.925,104.25691,63.82918,11.466347,4.4536085,13.440666,0.78634536,19.62633,6.4741583,2007.8318,198710.1
